image,text
./data/synthetic/synthetic_data_b/Aircraft_Syn/135.jpeg,a photo of a saxophone.
./data/synthetic/synthetic_data_b/Aircraft_Syn/136.jpeg,a photo of a booth/indoor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/137.jpeg,a photo of a howler monkey.
./data/synthetic/synthetic_data_b/Aircraft_Syn/138.jpeg,a photo of a train station/platform.
./data/synthetic/synthetic_data_b/Aircraft_Syn/139.jpeg,a photo of a banded gecko.
./data/synthetic/synthetic_data_b/Aircraft_Syn/140.jpeg,"a photo of a panna cotta, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/141.jpeg,a photo of a ruin.
./data/synthetic/synthetic_data_b/Aircraft_Syn/142.jpeg,a photo of a projector.
./data/synthetic/synthetic_data_b/Aircraft_Syn/143.jpeg,a photo of a elevator/interior.
./data/synthetic/synthetic_data_b/Aircraft_Syn/144.jpeg,"a photo of a peking duck, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/145.jpeg,a photo of a chain-link fence.
./data/synthetic/synthetic_data_b/Aircraft_Syn/146.jpeg,a photo of a minivan.
./data/synthetic/synthetic_data_b/Aircraft_Syn/147.jpeg,a photo of a ball pit.
./data/synthetic/synthetic_data_b/Aircraft_Syn/148.jpeg,a photo of a spoonbill.
./data/synthetic/synthetic_data_b/Aircraft_Syn/149.jpeg,"a photo of a english marigold, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/150.jpeg,"a photo of a Ferrari 458 Italia Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/151.jpeg,a photo of a mansion.
./data/synthetic/synthetic_data_b/Aircraft_Syn/152.jpeg,a photo of a shower cap.
./data/synthetic/synthetic_data_b/Aircraft_Syn/153.jpeg,a photo of a giant panda.
./data/synthetic/synthetic_data_b/Aircraft_Syn/154.jpeg,"a photo of a Chevrolet Silverado 1500 Extended Cab 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/155.jpeg,"a photo of a bishop of llandaff, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/156.jpeg,"a photo of a Audi TT Hatchback 2011, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/157.jpeg,a photo of a cubicle/office.
./data/synthetic/synthetic_data_b/Aircraft_Syn/158.jpeg,"a photo of a Hyundai Veloster Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/159.jpeg,a photo of a praying mantis.
./data/synthetic/synthetic_data_b/Aircraft_Syn/160.jpeg,"a photo of a lasagna, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/161.jpeg,a photo of a grand piano.
./data/synthetic/synthetic_data_b/Aircraft_Syn/162.jpeg,a photo of a mobile home.
./data/synthetic/synthetic_data_b/Aircraft_Syn/163.jpeg,a photo of a suspension bridge.
./data/synthetic/synthetic_data_b/Aircraft_Syn/164.jpeg,"a photo of a Bengal, a type of pet."
./data/synthetic/synthetic_data_b/Aircraft_Syn/165.jpeg,a photo of a mixing bowl.
./data/synthetic/synthetic_data_b/Aircraft_Syn/166.jpeg,a photo of a Briard.
./data/synthetic/synthetic_data_b/Aircraft_Syn/167.jpeg,a photo of a Giant Schnauzer.
./data/synthetic/synthetic_data_b/Aircraft_Syn/168.jpeg,"a photo of a Chevrolet Monte Carlo Coupe 2007, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/169.jpeg,"a photo of a tiger lily, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/170.jpeg,a photo of a common gallinule.
./data/synthetic/synthetic_data_b/Aircraft_Syn/171.jpeg,a photo of a sulphur-crested cockatoo.
./data/synthetic/synthetic_data_b/Aircraft_Syn/172.jpeg,a photo of a pantry.
./data/synthetic/synthetic_data_b/Aircraft_Syn/173.jpeg,a photo of a Toy Poodle.
./data/synthetic/synthetic_data_b/Aircraft_Syn/174.jpeg,a photo of a orangutan.
./data/synthetic/synthetic_data_b/Aircraft_Syn/175.jpeg,a photo of a swimming pool/outdoor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/176.jpeg,a photo of a green mamba.
./data/synthetic/synthetic_data_b/Aircraft_Syn/177.jpeg,a photo of a assault rifle.
./data/synthetic/synthetic_data_b/Aircraft_Syn/178.jpeg,a photo of a Cocker Spaniel.
./data/synthetic/synthetic_data_b/Aircraft_Syn/179.jpeg,a photo of a stinkhorn mushroom.
./data/synthetic/synthetic_data_b/Aircraft_Syn/180.jpeg,a photo of a rock beauty fish.
./data/synthetic/synthetic_data_b/Aircraft_Syn/181.jpeg,a photo of a Soft-coated Wheaten Terrier.
./data/synthetic/synthetic_data_b/Aircraft_Syn/182.jpeg,a photo of a sea snake.
./data/synthetic/synthetic_data_b/Aircraft_Syn/183.jpeg,"a photo of a Nissan Juke Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/184.jpeg,"a photo of a Bombay, a type of pet."
./data/synthetic/synthetic_data_b/Aircraft_Syn/185.jpeg,a photo of a parking garage/indoor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/186.jpeg,a photo of a ski.
./data/synthetic/synthetic_data_b/Aircraft_Syn/187.jpeg,"a photo of a sweet pea, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/188.jpeg,"a photo of a Acura TL Type-S 2008, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/189.jpeg,"a photo of a Chrysler Sebring Convertible 2010, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/190.jpeg,"a photo of a ramen, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/191.jpeg,"a photo of a ball moss, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/192.jpeg,"a photo of a cannoli, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/193.jpeg,a photo of a cuirass.
./data/synthetic/synthetic_data_b/Aircraft_Syn/194.jpeg,a photo of a black swan.
./data/synthetic/synthetic_data_b/Aircraft_Syn/195.jpeg,a photo of a quilt.
./data/synthetic/synthetic_data_b/Aircraft_Syn/196.jpeg,a photo of a poke bonnet.
./data/synthetic/synthetic_data_b/Aircraft_Syn/197.jpeg,"a photo of a fried rice, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/198.jpeg,a photo of a badlands.
./data/synthetic/synthetic_data_b/Aircraft_Syn/199.jpeg,a photo of a king penguin.
./data/synthetic/synthetic_data_b/Aircraft_Syn/200.jpeg,a photo of a smooth newt.
./data/synthetic/synthetic_data_b/Aircraft_Syn/201.jpeg,a photo of a barrel.
./data/synthetic/synthetic_data_b/Aircraft_Syn/202.jpeg,"a photo of a Wheaten Terrier, a type of pet."
./data/synthetic/synthetic_data_b/Aircraft_Syn/203.jpeg,"a photo of a Acura ZDX Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/204.jpeg,a photo of a vineyard.
./data/synthetic/synthetic_data_b/Aircraft_Syn/205.jpeg,a photo of a oilrig.
./data/synthetic/synthetic_data_b/Aircraft_Syn/206.jpeg,a photo of a Bloodhound.
./data/synthetic/synthetic_data_b/Aircraft_Syn/207.jpeg,a photo of a hay.
./data/synthetic/synthetic_data_b/Aircraft_Syn/208.jpeg,a photo of a hunting lodge/outdoor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/209.jpeg,"a photo of a American Bulldog, a type of pet."
./data/synthetic/synthetic_data_b/Aircraft_Syn/210.jpeg,a photo of a crayfish.
./data/synthetic/synthetic_data_b/Aircraft_Syn/211.jpeg,a photo of a potter's wheel.
./data/synthetic/synthetic_data_b/Aircraft_Syn/212.jpeg,"a photo of a Isuzu Ascender SUV 2008, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/213.jpeg,a photo of a candy store.
./data/synthetic/synthetic_data_b/Aircraft_Syn/214.jpeg,a photo of a volcano.
./data/synthetic/synthetic_data_b/Aircraft_Syn/215.jpeg,a photo of a television.
./data/synthetic/synthetic_data_b/Aircraft_Syn/216.jpeg,a photo of a mausoleum.
./data/synthetic/synthetic_data_b/Aircraft_Syn/217.jpeg,a photo of a radio telescope.
./data/synthetic/synthetic_data_b/Aircraft_Syn/218.jpeg,a photo of a harbor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/219.jpeg,a photo of a amphitheater.
./data/synthetic/synthetic_data_b/Aircraft_Syn/220.jpeg,a photo of a rock crab.
./data/synthetic/synthetic_data_b/Aircraft_Syn/221.jpeg,a photo of a monastery/outdoor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/222.jpeg,"a photo of a omelette, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/223.jpeg,a photo of a Dutch oven.
./data/synthetic/synthetic_data_b/Aircraft_Syn/224.jpeg,"a photo of a Dodge Caliber Wagon 2007, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/225.jpeg,a photo of a prairie grouse.
./data/synthetic/synthetic_data_b/Aircraft_Syn/226.jpeg,a photo of a botanical garden.
./data/synthetic/synthetic_data_b/Aircraft_Syn/227.jpeg,a photo of a pelican.
./data/synthetic/synthetic_data_b/Aircraft_Syn/228.jpeg,a photo of a pagoda.
./data/synthetic/synthetic_data_b/Aircraft_Syn/229.jpeg,a photo of a lens cap.
./data/synthetic/synthetic_data_b/Aircraft_Syn/230.jpeg,a photo of a Rhodesian Ridgeback.
./data/synthetic/synthetic_data_b/Aircraft_Syn/231.jpeg,a photo of a bell tower.
./data/synthetic/synthetic_data_b/Aircraft_Syn/232.jpeg,"a photo of a Chevrolet Express Cargo Van 2007, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/233.jpeg,a photo of a Standard Schnauzer.
./data/synthetic/synthetic_data_b/Aircraft_Syn/234.jpeg,a photo of a Golden Retriever.
./data/synthetic/synthetic_data_b/Aircraft_Syn/235.jpeg,a photo of a basilica.
./data/synthetic/synthetic_data_b/Aircraft_Syn/236.jpeg,a photo of a can opener.
./data/synthetic/synthetic_data_b/Aircraft_Syn/237.jpeg,"a photo of a Dodge Journey SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/238.jpeg,a photo of a shoji screen / room divider.
./data/synthetic/synthetic_data_b/Aircraft_Syn/239.jpeg,a photo of a giant panda.
./data/synthetic/synthetic_data_b/Aircraft_Syn/240.jpeg,a photo of a gar fish.
./data/synthetic/synthetic_data_b/Aircraft_Syn/241.jpeg,"a photo of a Chrysler Town and Country Minivan 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/242.jpeg,"a photo of a hard-leaved pocket orchid, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/243.jpeg,a photo of a candy store.
./data/synthetic/synthetic_data_b/Aircraft_Syn/244.jpeg,"a photo of a Nissan Leaf Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/245.jpeg,"a photo of a risotto, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/246.jpeg,a photo of a gorilla.
./data/synthetic/synthetic_data_b/Aircraft_Syn/247.jpeg,"a photo of a Jaguar XK XKR 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/248.jpeg,a photo of a chalet.
./data/synthetic/synthetic_data_b/Aircraft_Syn/249.jpeg,"a photo of a Jaguar XK XKR 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/250.jpeg,a photo of a teddy bear.
./data/synthetic/synthetic_data_b/Aircraft_Syn/251.jpeg,a photo of a castle.
./data/synthetic/synthetic_data_b/Aircraft_Syn/252.jpeg,a photo of a Clumber Spaniel.
./data/synthetic/synthetic_data_b/Aircraft_Syn/253.jpeg,a photo of a dam.
./data/synthetic/synthetic_data_b/Aircraft_Syn/254.jpeg,"a photo of a Abyssinian, a type of pet."
./data/synthetic/synthetic_data_b/Aircraft_Syn/255.jpeg,"a photo of a Suzuki Aerio Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/256.jpeg,a photo of a pole.
./data/synthetic/synthetic_data_b/Aircraft_Syn/257.jpeg,"a photo of a great masterwort, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/258.jpeg,a photo of a zucchini.
./data/synthetic/synthetic_data_b/Aircraft_Syn/259.jpeg,"a photo of a bougainvillea, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/260.jpeg,"a photo of a balloon flower, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/261.jpeg,a photo of a trolleybus.
./data/synthetic/synthetic_data_b/Aircraft_Syn/262.jpeg,a photo of a train station/platform.
./data/synthetic/synthetic_data_b/Aircraft_Syn/263.jpeg,a photo of a Irish Setter.
./data/synthetic/synthetic_data_b/Aircraft_Syn/264.jpeg,a photo of a pig.
./data/synthetic/synthetic_data_b/Aircraft_Syn/265.jpeg,a photo of a greenhouse/outdoor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/266.jpeg,a photo of a siamang.
./data/synthetic/synthetic_data_b/Aircraft_Syn/267.jpeg,"a photo of a Honda Odyssey Minivan 2007, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/268.jpeg,a photo of a steel drum.
./data/synthetic/synthetic_data_b/Aircraft_Syn/269.jpeg,"a photo of a BMW M3 Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/270.jpeg,a photo of a oxygen mask.
./data/synthetic/synthetic_data_b/Aircraft_Syn/271.jpeg,"a photo of a canterbury bells, a type of flower."
./data/synthetic/synthetic_data_b/Aircraft_Syn/272.jpeg,a photo of a monarch butterfly.
./data/synthetic/synthetic_data_b/Aircraft_Syn/273.jpeg,"a photo of a Dodge Durango SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/274.jpeg,"a photo of a dumplings, a type of food."
./data/synthetic/synthetic_data_b/Aircraft_Syn/275.jpeg,a photo of a wine bottle.
./data/synthetic/synthetic_data_b/Aircraft_Syn/276.jpeg,a photo of a pillow.
./data/synthetic/synthetic_data_b/Aircraft_Syn/277.jpeg,a photo of a maypole.
./data/synthetic/synthetic_data_b/Aircraft_Syn/278.jpeg,"a photo of a Honda Odyssey Minivan 2007, a type of car."
./data/synthetic/synthetic_data_b/Aircraft_Syn/279.jpeg,a photo of a monitor.
./data/synthetic/synthetic_data_b/Aircraft_Syn/280.jpeg,a photo of a pond.
./data/synthetic/synthetic_data_b/Aircraft_Syn/281.jpeg,a photo of a remote control.
./data/synthetic/synthetic_data_b/Aircraft_Syn/282.jpeg,a photo of a electrical switch.
./data/synthetic/synthetic_data_b/Aircraft_Syn/283.jpeg,a photo of a creek.
