image,text
./data/synthetic/synthetic_data_b/Flowers_Syn/36.jpeg,a photo of a dam.
./data/synthetic/synthetic_data_b/Flowers_Syn/37.jpeg,a photo of a Irish Water Spaniel.
./data/synthetic/synthetic_data_b/Flowers_Syn/38.jpeg,a photo of a great white shark.
./data/synthetic/synthetic_data_b/Flowers_Syn/39.jpeg,a photo of a red-breasted merganser.
./data/synthetic/synthetic_data_b/Flowers_Syn/40.jpeg,a photo of a shopping basket.
./data/synthetic/synthetic_data_b/Flowers_Syn/41.jpeg,a photo of a washing machine.
./data/synthetic/synthetic_data_b/Flowers_Syn/42.jpeg,a photo of a toaster.
./data/synthetic/synthetic_data_b/Flowers_Syn/43.jpeg,a photo of a zebra.
./data/synthetic/synthetic_data_b/Flowers_Syn/44.jpeg,a photo of a tank.
./data/synthetic/synthetic_data_b/Flowers_Syn/45.jpeg,"a photo of a Aston Martin Virage Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/46.jpeg,a photo of a sarong.
./data/synthetic/synthetic_data_b/Flowers_Syn/47.jpeg,a photo of a piggy bank.
./data/synthetic/synthetic_data_b/Flowers_Syn/48.jpeg,"a photo of a GMC Savana Van 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/49.jpeg,a photo of a rugby ball.
./data/synthetic/synthetic_data_b/Flowers_Syn/50.jpeg,a photo of a Golden Retriever.
./data/synthetic/synthetic_data_b/Flowers_Syn/51.jpeg,a photo of a baseball player.
./data/synthetic/synthetic_data_b/Flowers_Syn/52.jpeg,"a photo of a Suzuki SX4 Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/53.jpeg,"a photo of a Ragdoll, a type of pet."
./data/synthetic/synthetic_data_b/Flowers_Syn/54.jpeg,a photo of a breastplate.
./data/synthetic/synthetic_data_b/Flowers_Syn/55.jpeg,a photo of a hamster.
./data/synthetic/synthetic_data_b/Flowers_Syn/56.jpeg,a photo of a guacamole.
./data/synthetic/synthetic_data_b/Flowers_Syn/57.jpeg,a photo of a sea lion.
./data/synthetic/synthetic_data_b/Flowers_Syn/58.jpeg,a photo of a sidewinder rattlesnake.
./data/synthetic/synthetic_data_b/Flowers_Syn/59.jpeg,a photo of a horse-drawn vehicle.
./data/synthetic/synthetic_data_b/Flowers_Syn/60.jpeg,a photo of a desert grassland whiptail lizard.
./data/synthetic/synthetic_data_b/Flowers_Syn/61.jpeg,a photo of a military uniform.
./data/synthetic/synthetic_data_b/Flowers_Syn/62.jpeg,a photo of a dishwasher.
./data/synthetic/synthetic_data_b/Flowers_Syn/63.jpeg,a photo of a Gordon Setter.
./data/synthetic/synthetic_data_b/Flowers_Syn/64.jpeg,a photo of a Chihuahua.
./data/synthetic/synthetic_data_b/Flowers_Syn/65.jpeg,a photo of a paper towel.
./data/synthetic/synthetic_data_b/Flowers_Syn/66.jpeg,a photo of a ram (adult male sheep).
./data/synthetic/synthetic_data_b/Flowers_Syn/67.jpeg,a photo of a rugby ball.
./data/synthetic/synthetic_data_b/Flowers_Syn/68.jpeg,a photo of a sea cucumber.
./data/synthetic/synthetic_data_b/Flowers_Syn/69.jpeg,a photo of a Maltese.
./data/synthetic/synthetic_data_b/Flowers_Syn/70.jpeg,"a photo of a GMC Acadia SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/71.jpeg,a photo of a Sealyham Terrier.
./data/synthetic/synthetic_data_b/Flowers_Syn/72.jpeg,a photo of a product packet / packaging.
./data/synthetic/synthetic_data_b/Flowers_Syn/73.jpeg,"a photo of a chicken wings, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/74.jpeg,"a photo of a lobster bisque, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/75.jpeg,a photo of a acorn.
./data/synthetic/synthetic_data_b/Flowers_Syn/76.jpeg,a photo of a Indian cobra.
./data/synthetic/synthetic_data_b/Flowers_Syn/77.jpeg,a photo of a vase.
./data/synthetic/synthetic_data_b/Flowers_Syn/78.jpeg,"a photo of a Shiba Inu, a type of pet."
./data/synthetic/synthetic_data_b/Flowers_Syn/79.jpeg,a photo of a beaver.
./data/synthetic/synthetic_data_b/Flowers_Syn/80.jpeg,"a photo of a gnocchi, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/81.jpeg,a photo of a violin.
./data/synthetic/synthetic_data_b/Flowers_Syn/82.jpeg,a photo of a red admiral butterfly.
./data/synthetic/synthetic_data_b/Flowers_Syn/83.jpeg,a photo of a brain coral.
./data/synthetic/synthetic_data_b/Flowers_Syn/84.jpeg,a photo of a Golden Retriever.
./data/synthetic/synthetic_data_b/Flowers_Syn/85.jpeg,a photo of a neck brace.
./data/synthetic/synthetic_data_b/Flowers_Syn/86.jpeg,a photo of a banjo.
./data/synthetic/synthetic_data_b/Flowers_Syn/87.jpeg,a photo of a snoek fish.
./data/synthetic/synthetic_data_b/Flowers_Syn/88.jpeg,a photo of a sunscreen.
./data/synthetic/synthetic_data_b/Flowers_Syn/89.jpeg,"a photo of a Hyundai Elantra Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/90.jpeg,"a photo of a Ford Mustang Convertible 2007, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/91.jpeg,a photo of a dumbbell.
./data/synthetic/synthetic_data_b/Flowers_Syn/92.jpeg,a photo of a gondola.
./data/synthetic/synthetic_data_b/Flowers_Syn/93.jpeg,a photo of a jeep.
./data/synthetic/synthetic_data_b/Flowers_Syn/94.jpeg,a photo of a cello.
./data/synthetic/synthetic_data_b/Flowers_Syn/95.jpeg,a photo of a Miniature Schnauzer.
./data/synthetic/synthetic_data_b/Flowers_Syn/96.jpeg,a photo of a tusker.
./data/synthetic/synthetic_data_b/Flowers_Syn/97.jpeg,a photo of a soap dispenser.
./data/synthetic/synthetic_data_b/Flowers_Syn/98.jpeg,"a photo of a Nissan 240SX Coupe 1998, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/99.jpeg,"a photo of a Honda Odyssey Minivan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/100.jpeg,"a photo of a Acura Integra Type R 2001, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/101.jpeg,a photo of a cockroach.
./data/synthetic/synthetic_data_b/Flowers_Syn/102.jpeg,a photo of a nematode.
./data/synthetic/synthetic_data_b/Flowers_Syn/103.jpeg,a photo of a plant pot.
./data/synthetic/synthetic_data_b/Flowers_Syn/104.jpeg,a photo of a rooster.
./data/synthetic/synthetic_data_b/Flowers_Syn/105.jpeg,a photo of a trombone.
./data/synthetic/synthetic_data_b/Flowers_Syn/106.jpeg,a photo of a Staffordshire Bull Terrier.
./data/synthetic/synthetic_data_b/Flowers_Syn/107.jpeg,a photo of a horse-drawn vehicle.
./data/synthetic/synthetic_data_b/Flowers_Syn/108.jpeg,"a photo of a risotto, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/109.jpeg,"a photo of a edamame, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/110.jpeg,a photo of a scuba diver.
./data/synthetic/synthetic_data_b/Flowers_Syn/111.jpeg,a photo of a amphibious vehicle.
./data/synthetic/synthetic_data_b/Flowers_Syn/112.jpeg,a photo of a Standard Schnauzer.
./data/synthetic/synthetic_data_b/Flowers_Syn/113.jpeg,a photo of a worm snake.
./data/synthetic/synthetic_data_b/Flowers_Syn/114.jpeg,a photo of a barber chair.
./data/synthetic/synthetic_data_b/Flowers_Syn/115.jpeg,a photo of a bighorn sheep.
./data/synthetic/synthetic_data_b/Flowers_Syn/116.jpeg,"a photo of a Abyssinian, a type of pet."
./data/synthetic/synthetic_data_b/Flowers_Syn/117.jpeg,a photo of a holster.
./data/synthetic/synthetic_data_b/Flowers_Syn/118.jpeg,a photo of a English foxhound.
./data/synthetic/synthetic_data_b/Flowers_Syn/119.jpeg,a photo of a eggnog.
./data/synthetic/synthetic_data_b/Flowers_Syn/120.jpeg,a photo of a Dobermann.
./data/synthetic/synthetic_data_b/Flowers_Syn/121.jpeg,a photo of a lotion.
./data/synthetic/synthetic_data_b/Flowers_Syn/122.jpeg,a photo of a motorboat.
./data/synthetic/synthetic_data_b/Flowers_Syn/123.jpeg,a photo of a pot pie.
./data/synthetic/synthetic_data_b/Flowers_Syn/124.jpeg,"a photo of a Acura RL Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/125.jpeg,a photo of a drumstick.
./data/synthetic/synthetic_data_b/Flowers_Syn/126.jpeg,a photo of a Norwich Terrier.
./data/synthetic/synthetic_data_b/Flowers_Syn/127.jpeg,"a photo of a Bombay, a type of pet."
./data/synthetic/synthetic_data_b/Flowers_Syn/128.jpeg,"a photo of a Ford Focus Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/129.jpeg,a photo of a shower cap.
./data/synthetic/synthetic_data_b/Flowers_Syn/130.jpeg,a photo of a white-headed capuchin.
./data/synthetic/synthetic_data_b/Flowers_Syn/131.jpeg,a photo of a reflex camera.
./data/synthetic/synthetic_data_b/Flowers_Syn/132.jpeg,a photo of a scoreboard.
./data/synthetic/synthetic_data_b/Flowers_Syn/133.jpeg,a photo of a rain barrel.
./data/synthetic/synthetic_data_b/Flowers_Syn/134.jpeg,a photo of a common squirrel monkey.
./data/synthetic/synthetic_data_b/Flowers_Syn/135.jpeg,a photo of a split-rail fence.
./data/synthetic/synthetic_data_b/Flowers_Syn/136.jpeg,a photo of a coucal.
./data/synthetic/synthetic_data_b/Flowers_Syn/137.jpeg,a photo of a doormat.
./data/synthetic/synthetic_data_b/Flowers_Syn/138.jpeg,a photo of a water tower.
./data/synthetic/synthetic_data_b/Flowers_Syn/139.jpeg,a photo of a fig.
./data/synthetic/synthetic_data_b/Flowers_Syn/140.jpeg,a photo of a doormat.
./data/synthetic/synthetic_data_b/Flowers_Syn/141.jpeg,a photo of a bucket.
./data/synthetic/synthetic_data_b/Flowers_Syn/142.jpeg,a photo of a espresso machine.
./data/synthetic/synthetic_data_b/Flowers_Syn/143.jpeg,"a photo of a Lincoln Town Car Sedan 2011, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/144.jpeg,a photo of a isopod.
./data/synthetic/synthetic_data_b/Flowers_Syn/145.jpeg,a photo of a bee.
./data/synthetic/synthetic_data_b/Flowers_Syn/146.jpeg,a photo of a Standard Schnauzer.
./data/synthetic/synthetic_data_b/Flowers_Syn/147.jpeg,a photo of a Otterhound.
./data/synthetic/synthetic_data_b/Flowers_Syn/148.jpeg,a photo of a parking meter.
./data/synthetic/synthetic_data_b/Flowers_Syn/149.jpeg,"a photo of a Ford Expedition EL SUV 2009, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/150.jpeg,a photo of a tank.
./data/synthetic/synthetic_data_b/Flowers_Syn/151.jpeg,"a photo of a caesar salad, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/152.jpeg,a photo of a bulletproof vest.
./data/synthetic/synthetic_data_b/Flowers_Syn/153.jpeg,"a photo of a Hyundai Sonata Hybrid Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/154.jpeg,a photo of a crayfish.
./data/synthetic/synthetic_data_b/Flowers_Syn/155.jpeg,a photo of a shovel.
./data/synthetic/synthetic_data_b/Flowers_Syn/156.jpeg,"a photo of a Chevrolet Express Van 2007, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/157.jpeg,a photo of a throne.
./data/synthetic/synthetic_data_b/Flowers_Syn/158.jpeg,"a photo of a Dodge Charger SRT-8 2009, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/159.jpeg,a photo of a cliff.
./data/synthetic/synthetic_data_b/Flowers_Syn/160.jpeg,"a photo of a Porsche Panamera Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/161.jpeg,a photo of a cassette player.
./data/synthetic/synthetic_data_b/Flowers_Syn/162.jpeg,a photo of a lakeshore.
./data/synthetic/synthetic_data_b/Flowers_Syn/163.jpeg,a photo of a rickshaw.
./data/synthetic/synthetic_data_b/Flowers_Syn/164.jpeg,a photo of a Basset Hound.
./data/synthetic/synthetic_data_b/Flowers_Syn/165.jpeg,a photo of a sombrero.
./data/synthetic/synthetic_data_b/Flowers_Syn/166.jpeg,a photo of a scorpion.
./data/synthetic/synthetic_data_b/Flowers_Syn/167.jpeg,"a photo of a BMW 3 Series Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/168.jpeg,"a photo of a Nissan Juke Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/169.jpeg,"a photo of a Chevrolet Camaro Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/170.jpeg,"a photo of a Nissan 240SX Coupe 1998, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/171.jpeg,"a photo of a peking duck, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/172.jpeg,a photo of a ladybug.
./data/synthetic/synthetic_data_b/Flowers_Syn/173.jpeg,a photo of a Great Dane.
./data/synthetic/synthetic_data_b/Flowers_Syn/174.jpeg,a photo of a traffic or street sign.
./data/synthetic/synthetic_data_b/Flowers_Syn/175.jpeg,a photo of a arabian camel.
./data/synthetic/synthetic_data_b/Flowers_Syn/176.jpeg,a photo of a wild boar.
./data/synthetic/synthetic_data_b/Flowers_Syn/177.jpeg,a photo of a swimming cap.
./data/synthetic/synthetic_data_b/Flowers_Syn/178.jpeg,a photo of a sturgeon.
./data/synthetic/synthetic_data_b/Flowers_Syn/179.jpeg,a photo of a Samoyed.
./data/synthetic/synthetic_data_b/Flowers_Syn/180.jpeg,a photo of a african grey parrot.
./data/synthetic/synthetic_data_b/Flowers_Syn/181.jpeg,a photo of a semi-trailer truck.
./data/synthetic/synthetic_data_b/Flowers_Syn/182.jpeg,a photo of a Afghan Hound.
./data/synthetic/synthetic_data_b/Flowers_Syn/183.jpeg,a photo of a waffle iron.
./data/synthetic/synthetic_data_b/Flowers_Syn/184.jpeg,a photo of a assault rifle.
./data/synthetic/synthetic_data_b/Flowers_Syn/185.jpeg,"a photo of a seaweed salad, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/186.jpeg,a photo of a ground beetle.
./data/synthetic/synthetic_data_b/Flowers_Syn/187.jpeg,"a photo of a chocolate mousse, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/188.jpeg,a photo of a rotary dial telephone.
./data/synthetic/synthetic_data_b/Flowers_Syn/189.jpeg,a photo of a minibus.
./data/synthetic/synthetic_data_b/Flowers_Syn/190.jpeg,a photo of a American coot.
./data/synthetic/synthetic_data_b/Flowers_Syn/191.jpeg,a photo of a Weimaraner.
./data/synthetic/synthetic_data_b/Flowers_Syn/192.jpeg,a photo of a shower curtain.
./data/synthetic/synthetic_data_b/Flowers_Syn/193.jpeg,"a photo of a Hyundai Azera Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/194.jpeg,a photo of a spatula.
./data/synthetic/synthetic_data_b/Flowers_Syn/195.jpeg,"a photo of a Hyundai Santa Fe SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/196.jpeg,a photo of a graduation cap.
./data/synthetic/synthetic_data_b/Flowers_Syn/197.jpeg,a photo of a freight car.
./data/synthetic/synthetic_data_b/Flowers_Syn/198.jpeg,"a photo of a Chevrolet Avalanche Crew Cab 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/199.jpeg,a photo of a cauliflower.
./data/synthetic/synthetic_data_b/Flowers_Syn/200.jpeg,a photo of a fire salamander.
./data/synthetic/synthetic_data_b/Flowers_Syn/201.jpeg,"a photo of a pulled pork sandwich, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/202.jpeg,"a photo of a bibimbap, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/203.jpeg,"a photo of a Chevrolet Express Van 2007, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/204.jpeg,a photo of a toaster.
./data/synthetic/synthetic_data_b/Flowers_Syn/205.jpeg,a photo of a Shetland Sheepdog.
./data/synthetic/synthetic_data_b/Flowers_Syn/206.jpeg,a photo of a tape player.
./data/synthetic/synthetic_data_b/Flowers_Syn/207.jpeg,a photo of a rhinoceros beetle.
./data/synthetic/synthetic_data_b/Flowers_Syn/208.jpeg,a photo of a longhorn beetle.
./data/synthetic/synthetic_data_b/Flowers_Syn/209.jpeg,"a photo of a Mercedes-Benz 300-Class Convertible 1993, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/210.jpeg,"a photo of a bread pudding, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/211.jpeg,"a photo of a Volvo 240 Sedan 1993, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/212.jpeg,a photo of a Flat-Coated Retriever.
./data/synthetic/synthetic_data_b/Flowers_Syn/213.jpeg,a photo of a Clumber Spaniel.
./data/synthetic/synthetic_data_b/Flowers_Syn/214.jpeg,"a photo of a Lamborghini Diablo Coupe 2001, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/215.jpeg,a photo of a Curly-coated Retriever.
./data/synthetic/synthetic_data_b/Flowers_Syn/216.jpeg,a photo of a hair spray.
./data/synthetic/synthetic_data_b/Flowers_Syn/217.jpeg,"a photo of a Dodge Charger SRT-8 2009, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/218.jpeg,a photo of a parking meter.
./data/synthetic/synthetic_data_b/Flowers_Syn/219.jpeg,a photo of a sweatshirt.
./data/synthetic/synthetic_data_b/Flowers_Syn/220.jpeg,a photo of a drilling rig.
./data/synthetic/synthetic_data_b/Flowers_Syn/221.jpeg,a photo of a screwdriver.
./data/synthetic/synthetic_data_b/Flowers_Syn/222.jpeg,"a photo of a Staffordshire Bull Terrier, a type of pet."
./data/synthetic/synthetic_data_b/Flowers_Syn/223.jpeg,a photo of a stinkhorn mushroom.
./data/synthetic/synthetic_data_b/Flowers_Syn/224.jpeg,"a photo of a Plymouth Neon Coupe 1999, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/225.jpeg,"a photo of a guacamole, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/226.jpeg,a photo of a tea cup.
./data/synthetic/synthetic_data_b/Flowers_Syn/227.jpeg,a photo of a tarantula.
./data/synthetic/synthetic_data_b/Flowers_Syn/228.jpeg,a photo of a impala (antelope).
./data/synthetic/synthetic_data_b/Flowers_Syn/229.jpeg,a photo of a four-poster bed.
./data/synthetic/synthetic_data_b/Flowers_Syn/230.jpeg,a photo of a stone wall.
./data/synthetic/synthetic_data_b/Flowers_Syn/231.jpeg,a photo of a brown bear.
./data/synthetic/synthetic_data_b/Flowers_Syn/232.jpeg,"a photo of a pad thai, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/233.jpeg,"a photo of a grilled salmon, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/234.jpeg,a photo of a steel drum.
./data/synthetic/synthetic_data_b/Flowers_Syn/235.jpeg,a photo of a centipede.
./data/synthetic/synthetic_data_b/Flowers_Syn/236.jpeg,a photo of a keyboard space bar.
./data/synthetic/synthetic_data_b/Flowers_Syn/237.jpeg,a photo of a neck brace.
./data/synthetic/synthetic_data_b/Flowers_Syn/238.jpeg,a photo of a cello.
./data/synthetic/synthetic_data_b/Flowers_Syn/239.jpeg,a photo of a black swan.
./data/synthetic/synthetic_data_b/Flowers_Syn/240.jpeg,a photo of a coral reef.
./data/synthetic/synthetic_data_b/Flowers_Syn/241.jpeg,a photo of a espresso machine.
./data/synthetic/synthetic_data_b/Flowers_Syn/242.jpeg,a photo of a restaurant.
./data/synthetic/synthetic_data_b/Flowers_Syn/243.jpeg,a photo of a desert grassland whiptail lizard.
./data/synthetic/synthetic_data_b/Flowers_Syn/244.jpeg,a photo of a oxygen mask.
./data/synthetic/synthetic_data_b/Flowers_Syn/245.jpeg,a photo of a laptop computer.
./data/synthetic/synthetic_data_b/Flowers_Syn/246.jpeg,a photo of a messenger bag.
./data/synthetic/synthetic_data_b/Flowers_Syn/247.jpeg,a photo of a golf ball.
./data/synthetic/synthetic_data_b/Flowers_Syn/248.jpeg,"a photo of a Acura ZDX Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/249.jpeg,a photo of a Australian Silky Terrier.
./data/synthetic/synthetic_data_b/Flowers_Syn/250.jpeg,a photo of a high-speed train.
./data/synthetic/synthetic_data_b/Flowers_Syn/251.jpeg,a photo of a African wild dog.
./data/synthetic/synthetic_data_b/Flowers_Syn/252.jpeg,a photo of a knee pad.
./data/synthetic/synthetic_data_b/Flowers_Syn/253.jpeg,a photo of a wine bottle.
./data/synthetic/synthetic_data_b/Flowers_Syn/254.jpeg,a photo of a missile.
./data/synthetic/synthetic_data_b/Flowers_Syn/255.jpeg,a photo of a face powder.
./data/synthetic/synthetic_data_b/Flowers_Syn/256.jpeg,a photo of a thatched roof.
./data/synthetic/synthetic_data_b/Flowers_Syn/257.jpeg,"a photo of a french toast, a type of food."
./data/synthetic/synthetic_data_b/Flowers_Syn/258.jpeg,"a photo of a Great Pyrenees, a type of pet."
./data/synthetic/synthetic_data_b/Flowers_Syn/259.jpeg,a photo of a Border Terrier.
./data/synthetic/synthetic_data_b/Flowers_Syn/260.jpeg,a photo of a indri.
./data/synthetic/synthetic_data_b/Flowers_Syn/261.jpeg,a photo of a window screen.
./data/synthetic/synthetic_data_b/Flowers_Syn/262.jpeg,a photo of a bassoon.
./data/synthetic/synthetic_data_b/Flowers_Syn/263.jpeg,a photo of a submarine.
./data/synthetic/synthetic_data_b/Flowers_Syn/264.jpeg,a photo of a agaric.
./data/synthetic/synthetic_data_b/Flowers_Syn/265.jpeg,"a photo of a Chevrolet Traverse SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/266.jpeg,a photo of a rocking chair.
./data/synthetic/synthetic_data_b/Flowers_Syn/267.jpeg,a photo of a sea slug.
./data/synthetic/synthetic_data_b/Flowers_Syn/268.jpeg,"a photo of a Chevrolet Corvette ZR1 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/269.jpeg,a photo of a sulphur butterfly.
./data/synthetic/synthetic_data_b/Flowers_Syn/270.jpeg,a photo of a crane bird.
./data/synthetic/synthetic_data_b/Flowers_Syn/271.jpeg,a photo of a mailbox.
./data/synthetic/synthetic_data_b/Flowers_Syn/272.jpeg,"a photo of a BMW Z4 Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/273.jpeg,a photo of a stopwatch.
./data/synthetic/synthetic_data_b/Flowers_Syn/274.jpeg,a photo of a red fox.
./data/synthetic/synthetic_data_b/Flowers_Syn/275.jpeg,"a photo of a Chevrolet Silverado 1500 Extended Cab 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/276.jpeg,"a photo of a Mercedes-Benz S-Class Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Flowers_Syn/277.jpeg,a photo of a vine snake.
./data/synthetic/synthetic_data_b/Flowers_Syn/278.jpeg,a photo of a llama.
./data/synthetic/synthetic_data_b/Flowers_Syn/279.jpeg,a photo of a sturgeon.
./data/synthetic/synthetic_data_b/Flowers_Syn/280.jpeg,a photo of a apron.
./data/synthetic/synthetic_data_b/Flowers_Syn/281.jpeg,a photo of a Dungeness crab.
./data/synthetic/synthetic_data_b/Flowers_Syn/282.jpeg,a photo of a container ship.
./data/synthetic/synthetic_data_b/Flowers_Syn/283.jpeg,a photo of a eastern diamondback rattlesnake.
./data/synthetic/synthetic_data_b/Flowers_Syn/284.jpeg,a photo of a hot dog.
./data/synthetic/synthetic_data_b/Flowers_Syn/285.jpeg,a photo of a platypus.
./data/synthetic/synthetic_data_b/Flowers_Syn/286.jpeg,a photo of a plant pot.
./data/synthetic/synthetic_data_b/Flowers_Syn/287.jpeg,a photo of a ambulance.
./data/synthetic/synthetic_data_b/Flowers_Syn/288.jpeg,a photo of a forklift.
./data/synthetic/synthetic_data_b/Flowers_Syn/289.jpeg,a photo of a radio.
./data/synthetic/synthetic_data_b/Flowers_Syn/290.jpeg,a photo of a orange.
