image,text
./data/synthetic/synthetic_data_b/DTD_Syn/93.jpeg,"a photo of a Hawk T1, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/94.jpeg,"a photo of a bolero deep blue, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/95.jpeg,a photo of a subway interior.
./data/synthetic/synthetic_data_b/DTD_Syn/96.jpeg,a photo of a synagogue/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/97.jpeg,"a photo of a FIAT 500 Abarth 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/98.jpeg,a photo of a dung beetle.
./data/synthetic/synthetic_data_b/DTD_Syn/99.jpeg,a photo of a cafeteria.
./data/synthetic/synthetic_data_b/DTD_Syn/100.jpeg,"a photo of a Toyota Camry Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/101.jpeg,a photo of a tool kit.
./data/synthetic/synthetic_data_b/DTD_Syn/102.jpeg,"a photo of a Challenger 600, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/103.jpeg,a photo of a grey whale.
./data/synthetic/synthetic_data_b/DTD_Syn/104.jpeg,a photo of a southern black widow.
./data/synthetic/synthetic_data_b/DTD_Syn/105.jpeg,a photo of a bowling alley.
./data/synthetic/synthetic_data_b/DTD_Syn/106.jpeg,a photo of a snow leopard.
./data/synthetic/synthetic_data_b/DTD_Syn/107.jpeg,"a photo of a Acura RL Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/108.jpeg,"a photo of a Siamese, a type of pet."
./data/synthetic/synthetic_data_b/DTD_Syn/109.jpeg,a photo of a green iguana.
./data/synthetic/synthetic_data_b/DTD_Syn/110.jpeg,a photo of a burrito.
./data/synthetic/synthetic_data_b/DTD_Syn/111.jpeg,"a photo of a 757-200, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/112.jpeg,"a photo of a BAE 146-200, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/113.jpeg,"a photo of a pad thai, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/114.jpeg,a photo of a hornbill.
./data/synthetic/synthetic_data_b/DTD_Syn/115.jpeg,a photo of a church.
./data/synthetic/synthetic_data_b/DTD_Syn/116.jpeg,"a photo of a ball moss, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/117.jpeg,"a photo of a Miniature Pinscher, a type of pet."
./data/synthetic/synthetic_data_b/DTD_Syn/118.jpeg,a photo of a Standard Poodle.
./data/synthetic/synthetic_data_b/DTD_Syn/119.jpeg,a photo of a axolotl.
./data/synthetic/synthetic_data_b/DTD_Syn/120.jpeg,a photo of a impala (antelope).
./data/synthetic/synthetic_data_b/DTD_Syn/121.jpeg,"a photo of a tuna tartare, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/122.jpeg,a photo of a echidna.
./data/synthetic/synthetic_data_b/DTD_Syn/123.jpeg,"a photo of a 737-900, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/124.jpeg,a photo of a lipstick.
./data/synthetic/synthetic_data_b/DTD_Syn/125.jpeg,a photo of a market/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/126.jpeg,a photo of a hangar/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/127.jpeg,a photo of a Scottish Terrier.
./data/synthetic/synthetic_data_b/DTD_Syn/128.jpeg,a photo of a hot dog.
./data/synthetic/synthetic_data_b/DTD_Syn/129.jpeg,"a photo of a hot dog, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/130.jpeg,a photo of a bighorn sheep.
./data/synthetic/synthetic_data_b/DTD_Syn/131.jpeg,a photo of a pantry.
./data/synthetic/synthetic_data_b/DTD_Syn/132.jpeg,"a photo of a carrot cake, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/133.jpeg,a photo of a flamingo.
./data/synthetic/synthetic_data_b/DTD_Syn/134.jpeg,a photo of a lobby.
./data/synthetic/synthetic_data_b/DTD_Syn/135.jpeg,a photo of a lobby.
./data/synthetic/synthetic_data_b/DTD_Syn/136.jpeg,a photo of a English Springer Spaniel.
./data/synthetic/synthetic_data_b/DTD_Syn/137.jpeg,a photo of a Bouvier des Flandres dog.
./data/synthetic/synthetic_data_b/DTD_Syn/138.jpeg,"a photo of a Audi TT Hatchback 2011, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/139.jpeg,"a photo of a chocolate mousse, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/140.jpeg,a photo of a hot tub/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/141.jpeg,"a photo of a miso soup, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/142.jpeg,a photo of a bolo tie.
./data/synthetic/synthetic_data_b/DTD_Syn/143.jpeg,a photo of a spoonbill.
./data/synthetic/synthetic_data_b/DTD_Syn/144.jpeg,a photo of a igloo.
./data/synthetic/synthetic_data_b/DTD_Syn/145.jpeg,a photo of a bakery.
./data/synthetic/synthetic_data_b/DTD_Syn/146.jpeg,a photo of a tripod.
./data/synthetic/synthetic_data_b/DTD_Syn/147.jpeg,a photo of a bullock cart.
./data/synthetic/synthetic_data_b/DTD_Syn/148.jpeg,a photo of a labyrinth/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/149.jpeg,a photo of a park.
./data/synthetic/synthetic_data_b/DTD_Syn/150.jpeg,a photo of a okapi.
./data/synthetic/synthetic_data_b/DTD_Syn/151.jpeg,a photo of a bullring.
./data/synthetic/synthetic_data_b/DTD_Syn/152.jpeg,"a photo of a wallflower, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/153.jpeg,a photo of a stethoscope.
./data/synthetic/synthetic_data_b/DTD_Syn/154.jpeg,a photo of a monitor.
./data/synthetic/synthetic_data_b/DTD_Syn/155.jpeg,a photo of a St. Bernard.
./data/synthetic/synthetic_data_b/DTD_Syn/156.jpeg,a photo of a ketch.
./data/synthetic/synthetic_data_b/DTD_Syn/157.jpeg,"a photo of a geranium, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/158.jpeg,"a photo of a Spyker C8 Coupe 2009, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/159.jpeg,"a photo of a GMC Terrain SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/160.jpeg,a photo of a tabby cat.
./data/synthetic/synthetic_data_b/DTD_Syn/161.jpeg,a photo of a mitten.
./data/synthetic/synthetic_data_b/DTD_Syn/162.jpeg,a photo of a parking garage/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/163.jpeg,a photo of a dollar bill.
./data/synthetic/synthetic_data_b/DTD_Syn/164.jpeg,a photo of a hangar/indoor.
./data/synthetic/synthetic_data_b/DTD_Syn/165.jpeg,a photo of a station wagon.
./data/synthetic/synthetic_data_b/DTD_Syn/166.jpeg,a photo of a creek.
./data/synthetic/synthetic_data_b/DTD_Syn/167.jpeg,a photo of a hornbill.
./data/synthetic/synthetic_data_b/DTD_Syn/168.jpeg,"a photo of a chicken curry, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/169.jpeg,a photo of a llama.
./data/synthetic/synthetic_data_b/DTD_Syn/170.jpeg,a photo of a pipe organ.
./data/synthetic/synthetic_data_b/DTD_Syn/171.jpeg,a photo of a spoonbill.
./data/synthetic/synthetic_data_b/DTD_Syn/172.jpeg,a photo of a St. Bernard.
./data/synthetic/synthetic_data_b/DTD_Syn/173.jpeg,a photo of a football helmet.
./data/synthetic/synthetic_data_b/DTD_Syn/174.jpeg,a photo of a snow leopard.
./data/synthetic/synthetic_data_b/DTD_Syn/175.jpeg,a photo of a computer room.
./data/synthetic/synthetic_data_b/DTD_Syn/176.jpeg,a photo of a teddy bear.
./data/synthetic/synthetic_data_b/DTD_Syn/177.jpeg,a photo of a hippopotamus.
./data/synthetic/synthetic_data_b/DTD_Syn/178.jpeg,"a photo of a hibiscus, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/179.jpeg,a photo of a recreational vehicle.
./data/synthetic/synthetic_data_b/DTD_Syn/180.jpeg,"a photo of a Hyundai Sonata Hybrid Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/181.jpeg,a photo of a beaver.
./data/synthetic/synthetic_data_b/DTD_Syn/182.jpeg,a photo of a water bottle.
./data/synthetic/synthetic_data_b/DTD_Syn/183.jpeg,a photo of a movie theater.
./data/synthetic/synthetic_data_b/DTD_Syn/184.jpeg,"a photo of a DC-10, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/185.jpeg,"a photo of a Volkswagen Beetle Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/186.jpeg,a photo of a prairie grouse.
./data/synthetic/synthetic_data_b/DTD_Syn/187.jpeg,a photo of a dingo.
./data/synthetic/synthetic_data_b/DTD_Syn/188.jpeg,a photo of a Lhasa Apso.
./data/synthetic/synthetic_data_b/DTD_Syn/189.jpeg,a photo of a golf course.
./data/synthetic/synthetic_data_b/DTD_Syn/190.jpeg,a photo of a pub/indoor.
./data/synthetic/synthetic_data_b/DTD_Syn/191.jpeg,"a photo of a tiramisu, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/192.jpeg,"a photo of a ice cream, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/193.jpeg,a photo of a sneaker.
./data/synthetic/synthetic_data_b/DTD_Syn/194.jpeg,a photo of a escalator/indoor.
./data/synthetic/synthetic_data_b/DTD_Syn/195.jpeg,a photo of a monarch butterfly.
./data/synthetic/synthetic_data_b/DTD_Syn/196.jpeg,a photo of a tailed frog.
./data/synthetic/synthetic_data_b/DTD_Syn/197.jpeg,a photo of a ticket booth.
./data/synthetic/synthetic_data_b/DTD_Syn/198.jpeg,a photo of a bolete.
./data/synthetic/synthetic_data_b/DTD_Syn/199.jpeg,a photo of a Black and Tan Coonhound.
./data/synthetic/synthetic_data_b/DTD_Syn/200.jpeg,a photo of a junco.
./data/synthetic/synthetic_data_b/DTD_Syn/201.jpeg,a photo of a indigo bunting.
./data/synthetic/synthetic_data_b/DTD_Syn/202.jpeg,a photo of a chimpanzee.
./data/synthetic/synthetic_data_b/DTD_Syn/203.jpeg,"a photo of a DC-3, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/204.jpeg,a photo of a Border Terrier.
./data/synthetic/synthetic_data_b/DTD_Syn/205.jpeg,a photo of a airplane cabin.
./data/synthetic/synthetic_data_b/DTD_Syn/206.jpeg,"a photo of a Russian Blue, a type of pet."
./data/synthetic/synthetic_data_b/DTD_Syn/207.jpeg,"a photo of a chicken quesadilla, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/208.jpeg,a photo of a vegetable garden.
./data/synthetic/synthetic_data_b/DTD_Syn/209.jpeg,a photo of a radiator grille.
./data/synthetic/synthetic_data_b/DTD_Syn/210.jpeg,a photo of a tennis ball.
./data/synthetic/synthetic_data_b/DTD_Syn/211.jpeg,"a photo of a passion flower, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/212.jpeg,a photo of a jail cell.
./data/synthetic/synthetic_data_b/DTD_Syn/213.jpeg,a photo of a greenhouse/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/214.jpeg,a photo of a doorway/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/215.jpeg,a photo of a geyser.
./data/synthetic/synthetic_data_b/DTD_Syn/216.jpeg,"a photo of a rose, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/217.jpeg,a photo of a Pomeranian.
./data/synthetic/synthetic_data_b/DTD_Syn/218.jpeg,a photo of a barbell.
./data/synthetic/synthetic_data_b/DTD_Syn/219.jpeg,a photo of a cheetah.
./data/synthetic/synthetic_data_b/DTD_Syn/220.jpeg,"a photo of a Basset Hound, a type of pet."
./data/synthetic/synthetic_data_b/DTD_Syn/221.jpeg,a photo of a fireboat.
./data/synthetic/synthetic_data_b/DTD_Syn/222.jpeg,"a photo of a Chevrolet Monte Carlo Coupe 2007, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/223.jpeg,a photo of a menu.
./data/synthetic/synthetic_data_b/DTD_Syn/224.jpeg,a photo of a swing.
./data/synthetic/synthetic_data_b/DTD_Syn/225.jpeg,a photo of a chain-link fence.
./data/synthetic/synthetic_data_b/DTD_Syn/226.jpeg,"a photo of a Fokker 70, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/227.jpeg,a photo of a mink.
./data/synthetic/synthetic_data_b/DTD_Syn/228.jpeg,"a photo of a hot and sour soup, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/229.jpeg,"a photo of a water lily, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/230.jpeg,a photo of a wolf spider.
./data/synthetic/synthetic_data_b/DTD_Syn/231.jpeg,"a photo of a club sandwich, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/232.jpeg,a photo of a gibbon.
./data/synthetic/synthetic_data_b/DTD_Syn/233.jpeg,a photo of a auditorium.
./data/synthetic/synthetic_data_b/DTD_Syn/234.jpeg,"a photo of a Audi S4 Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/235.jpeg,"a photo of a hummus, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/236.jpeg,a photo of a motorbike.
./data/synthetic/synthetic_data_b/DTD_Syn/237.jpeg,a photo of a American Staffordshire Terrier.
./data/synthetic/synthetic_data_b/DTD_Syn/238.jpeg,"a photo of a seaweed salad, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/239.jpeg,a photo of a movie theater/indoor.
./data/synthetic/synthetic_data_b/DTD_Syn/240.jpeg,a photo of a fishpond.
./data/synthetic/synthetic_data_b/DTD_Syn/241.jpeg,a photo of a knot.
./data/synthetic/synthetic_data_b/DTD_Syn/242.jpeg,a photo of a Petri dish.
./data/synthetic/synthetic_data_b/DTD_Syn/243.jpeg,a photo of a throne.
./data/synthetic/synthetic_data_b/DTD_Syn/244.jpeg,a photo of a ostrich.
./data/synthetic/synthetic_data_b/DTD_Syn/245.jpeg,"a photo of a Isuzu Ascender SUV 2008, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/246.jpeg,a photo of a cassette player.
./data/synthetic/synthetic_data_b/DTD_Syn/247.jpeg,a photo of a clownfish.
./data/synthetic/synthetic_data_b/DTD_Syn/248.jpeg,a photo of a Appenzeller Sennenhund.
./data/synthetic/synthetic_data_b/DTD_Syn/249.jpeg,a photo of a rooster.
./data/synthetic/synthetic_data_b/DTD_Syn/250.jpeg,"a photo of a Dodge Ram Pickup 3500 Crew Cab 2010, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/251.jpeg,a photo of a laptop.
./data/synthetic/synthetic_data_b/DTD_Syn/252.jpeg,a photo of a Boston Terrier.
./data/synthetic/synthetic_data_b/DTD_Syn/253.jpeg,"a photo of a paella, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/254.jpeg,a photo of a prayer rug.
./data/synthetic/synthetic_data_b/DTD_Syn/255.jpeg,a photo of a shower.
./data/synthetic/synthetic_data_b/DTD_Syn/256.jpeg,a photo of a corral.
./data/synthetic/synthetic_data_b/DTD_Syn/257.jpeg,a photo of a rooster.
./data/synthetic/synthetic_data_b/DTD_Syn/258.jpeg,"a photo of a Ford F-450 Super Duty Crew Cab 2012, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/259.jpeg,"a photo of a Bentley Arnage Sedan 2009, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/260.jpeg,a photo of a boathouse.
./data/synthetic/synthetic_data_b/DTD_Syn/261.jpeg,a photo of a orange.
./data/synthetic/synthetic_data_b/DTD_Syn/262.jpeg,a photo of a dinette/vehicle.
./data/synthetic/synthetic_data_b/DTD_Syn/263.jpeg,"a photo of a sashimi, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/264.jpeg,"a photo of a moon orchid, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/265.jpeg,a photo of a barometer.
./data/synthetic/synthetic_data_b/DTD_Syn/266.jpeg,a photo of a French horn.
./data/synthetic/synthetic_data_b/DTD_Syn/267.jpeg,a photo of a sea anemone.
./data/synthetic/synthetic_data_b/DTD_Syn/268.jpeg,a photo of a lionfish.
./data/synthetic/synthetic_data_b/DTD_Syn/269.jpeg,a photo of a Shetland Sheepdog.
./data/synthetic/synthetic_data_b/DTD_Syn/270.jpeg,a photo of a hill.
./data/synthetic/synthetic_data_b/DTD_Syn/271.jpeg,a photo of a dung beetle.
./data/synthetic/synthetic_data_b/DTD_Syn/272.jpeg,"a photo of a pink-yellow dahlia, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/273.jpeg,a photo of a podium/indoor.
./data/synthetic/synthetic_data_b/DTD_Syn/274.jpeg,a photo of a ferry.
./data/synthetic/synthetic_data_b/DTD_Syn/275.jpeg,"a photo of a A318, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/276.jpeg,a photo of a bubble.
./data/synthetic/synthetic_data_b/DTD_Syn/277.jpeg,"a photo of a Audi TT Hatchback 2011, a type of car."
./data/synthetic/synthetic_data_b/DTD_Syn/278.jpeg,a photo of a skunk.
./data/synthetic/synthetic_data_b/DTD_Syn/279.jpeg,a photo of a starfish.
./data/synthetic/synthetic_data_b/DTD_Syn/280.jpeg,"a photo of a artichoke, a type of flower."
./data/synthetic/synthetic_data_b/DTD_Syn/281.jpeg,"a photo of a CRJ-900, a type of aircraft."
./data/synthetic/synthetic_data_b/DTD_Syn/282.jpeg,a photo of a macaw.
./data/synthetic/synthetic_data_b/DTD_Syn/283.jpeg,a photo of a flatworm.
./data/synthetic/synthetic_data_b/DTD_Syn/284.jpeg,"a photo of a English Setter, a type of pet."
./data/synthetic/synthetic_data_b/DTD_Syn/285.jpeg,a photo of a projector.
./data/synthetic/synthetic_data_b/DTD_Syn/286.jpeg,a photo of a guillotine.
./data/synthetic/synthetic_data_b/DTD_Syn/287.jpeg,a photo of a baseball.
./data/synthetic/synthetic_data_b/DTD_Syn/288.jpeg,a photo of a volleyball.
./data/synthetic/synthetic_data_b/DTD_Syn/289.jpeg,a photo of a cowboy boot.
./data/synthetic/synthetic_data_b/DTD_Syn/290.jpeg,a photo of a ocarina.
./data/synthetic/synthetic_data_b/DTD_Syn/291.jpeg,"a photo of a omelette, a type of food."
./data/synthetic/synthetic_data_b/DTD_Syn/292.jpeg,a photo of a industrial area.
./data/synthetic/synthetic_data_b/DTD_Syn/293.jpeg,a photo of a vineyard.
./data/synthetic/synthetic_data_b/DTD_Syn/294.jpeg,a photo of a conference room.
./data/synthetic/synthetic_data_b/DTD_Syn/295.jpeg,a photo of a ice cream.
./data/synthetic/synthetic_data_b/DTD_Syn/296.jpeg,a photo of a macaw.
./data/synthetic/synthetic_data_b/DTD_Syn/297.jpeg,a photo of a Irish Setter.
./data/synthetic/synthetic_data_b/DTD_Syn/298.jpeg,a photo of a cabin/outdoor.
./data/synthetic/synthetic_data_b/DTD_Syn/299.jpeg,a photo of a jellyfish.
