image,text
./data/synthetic/synthetic_data_b/Caltech101_Syn/25.jpeg,"a photo of a french toast, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/26.jpeg,"a photo of a ERJ 145, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/27.jpeg,a photo of a garbage dump.
./data/synthetic/synthetic_data_b/Caltech101_Syn/28.jpeg,a photo of a airplane cabin.
./data/synthetic/synthetic_data_b/Caltech101_Syn/29.jpeg,a photo of a hamper.
./data/synthetic/synthetic_data_b/Caltech101_Syn/30.jpeg,a photo of a trolleybus.
./data/synthetic/synthetic_data_b/Caltech101_Syn/31.jpeg,"a photo of a grilled salmon, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/32.jpeg,a photo of a pulpit.
./data/synthetic/synthetic_data_b/Caltech101_Syn/33.jpeg,a photo of a medicine cabinet.
./data/synthetic/synthetic_data_b/Caltech101_Syn/34.jpeg,a photo of a digital watch.
./data/synthetic/synthetic_data_b/Caltech101_Syn/35.jpeg,"a photo of a Chrysler Sebring Convertible 2010, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/36.jpeg,"a photo of a Scion xD Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/37.jpeg,"a photo of a pulled pork sandwich, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/38.jpeg,a photo of a pirate ship.
./data/synthetic/synthetic_data_b/Caltech101_Syn/39.jpeg,"a photo of a DC-8, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/40.jpeg,a photo of a Toy Poodle.
./data/synthetic/synthetic_data_b/Caltech101_Syn/41.jpeg,"a photo of a macaroni and cheese, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/42.jpeg,"a photo of a Lamborghini Diablo Coupe 2001, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/43.jpeg,"a photo of a Audi 100 Sedan 1994, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/44.jpeg,"a photo of a Chevrolet Avalanche Crew Cab 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/45.jpeg,a photo of a beauty salon.
./data/synthetic/synthetic_data_b/Caltech101_Syn/46.jpeg,"a photo of a tiramisu, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/47.jpeg,"a photo of a Audi S6 Sedan 2011, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/48.jpeg,"a photo of a Aston Martin V8 Vantage Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/49.jpeg,a photo of a jewelry shop.
./data/synthetic/synthetic_data_b/Caltech101_Syn/50.jpeg,a photo of a gibbon.
./data/synthetic/synthetic_data_b/Caltech101_Syn/51.jpeg,a photo of a tree farm.
./data/synthetic/synthetic_data_b/Caltech101_Syn/52.jpeg,"a photo of a gyoza, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/53.jpeg,a photo of a carousel.
./data/synthetic/synthetic_data_b/Caltech101_Syn/54.jpeg,a photo of a amusement arcade.
./data/synthetic/synthetic_data_b/Caltech101_Syn/55.jpeg,a photo of a harp.
./data/synthetic/synthetic_data_b/Caltech101_Syn/56.jpeg,a photo of a lionfish.
./data/synthetic/synthetic_data_b/Caltech101_Syn/57.jpeg,a photo of a tiger shark.
./data/synthetic/synthetic_data_b/Caltech101_Syn/58.jpeg,a photo of a Boxer.
./data/synthetic/synthetic_data_b/Caltech101_Syn/59.jpeg,a photo of a Nile crocodile.
./data/synthetic/synthetic_data_b/Caltech101_Syn/60.jpeg,a photo of a fig.
./data/synthetic/synthetic_data_b/Caltech101_Syn/61.jpeg,"a photo of a risotto, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/62.jpeg,a photo of a hill.
./data/synthetic/synthetic_data_b/Caltech101_Syn/63.jpeg,a photo of a Entlebucher Sennenhund.
./data/synthetic/synthetic_data_b/Caltech101_Syn/64.jpeg,a photo of a building facade.
./data/synthetic/synthetic_data_b/Caltech101_Syn/65.jpeg,a photo of a pulpit.
./data/synthetic/synthetic_data_b/Caltech101_Syn/66.jpeg,a photo of a barbershop.
./data/synthetic/synthetic_data_b/Caltech101_Syn/67.jpeg,a photo of a hotel/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/68.jpeg,"a photo of a miso soup, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/69.jpeg,a photo of a teapot.
./data/synthetic/synthetic_data_b/Caltech101_Syn/70.jpeg,a photo of a tank.
./data/synthetic/synthetic_data_b/Caltech101_Syn/71.jpeg,a photo of a hornbill.
./data/synthetic/synthetic_data_b/Caltech101_Syn/72.jpeg,a photo of a oboe.
./data/synthetic/synthetic_data_b/Caltech101_Syn/73.jpeg,a photo of a picket fence.
./data/synthetic/synthetic_data_b/Caltech101_Syn/74.jpeg,"a photo of a Jeep Grand Cherokee SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/75.jpeg,a photo of a islet.
./data/synthetic/synthetic_data_b/Caltech101_Syn/76.jpeg,"a photo of the number: ""8 - eight""."
./data/synthetic/synthetic_data_b/Caltech101_Syn/77.jpeg,a photo of a bath towel.
./data/synthetic/synthetic_data_b/Caltech101_Syn/78.jpeg,a photo of a vulture.
./data/synthetic/synthetic_data_b/Caltech101_Syn/79.jpeg,"a photo of a Beagle, a type of pet."
./data/synthetic/synthetic_data_b/Caltech101_Syn/80.jpeg,a photo of a trash can.
./data/synthetic/synthetic_data_b/Caltech101_Syn/81.jpeg,"a photo of a tree poppy, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/82.jpeg,a photo of a gondola.
./data/synthetic/synthetic_data_b/Caltech101_Syn/83.jpeg,a photo of a Crock Pot.
./data/synthetic/synthetic_data_b/Caltech101_Syn/84.jpeg,a photo of a general store/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/85.jpeg,a photo of a bustard.
./data/synthetic/synthetic_data_b/Caltech101_Syn/86.jpeg,a photo of a slip-on shoe.
./data/synthetic/synthetic_data_b/Caltech101_Syn/87.jpeg,a photo of a kimono.
./data/synthetic/synthetic_data_b/Caltech101_Syn/88.jpeg,"a photo of a BMW Z4 Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/89.jpeg,"a photo of a Honda Odyssey Minivan 2007, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/90.jpeg,a photo of a monastery.
./data/synthetic/synthetic_data_b/Caltech101_Syn/91.jpeg,a photo of a delicatessen.
./data/synthetic/synthetic_data_b/Caltech101_Syn/92.jpeg,a photo of a house finch.
./data/synthetic/synthetic_data_b/Caltech101_Syn/93.jpeg,a photo of a Bouvier des Flandres dog.
./data/synthetic/synthetic_data_b/Caltech101_Syn/94.jpeg,"a photo of a cautleya spicata, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/95.jpeg,a photo of a obelisk.
./data/synthetic/synthetic_data_b/Caltech101_Syn/96.jpeg,a photo of a pan flute.
./data/synthetic/synthetic_data_b/Caltech101_Syn/97.jpeg,a photo of a space heater.
./data/synthetic/synthetic_data_b/Caltech101_Syn/98.jpeg,a photo of a baseball field.
./data/synthetic/synthetic_data_b/Caltech101_Syn/99.jpeg,"a photo of a Mercedes-Benz Sprinter Van 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/100.jpeg,"a photo of a mussels, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/101.jpeg,a photo of a vine snake.
./data/synthetic/synthetic_data_b/Caltech101_Syn/102.jpeg,a photo of a oilrig.
./data/synthetic/synthetic_data_b/Caltech101_Syn/103.jpeg,a photo of a black-footed ferret.
./data/synthetic/synthetic_data_b/Caltech101_Syn/104.jpeg,a photo of a pufferfish.
./data/synthetic/synthetic_data_b/Caltech101_Syn/105.jpeg,a photo of a muzzle.
./data/synthetic/synthetic_data_b/Caltech101_Syn/106.jpeg,a photo of a outhouse/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/107.jpeg,a photo of a product packet / packaging.
./data/synthetic/synthetic_data_b/Caltech101_Syn/108.jpeg,"a photo of a CRJ-700, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/109.jpeg,"a photo of a mexican aster, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/110.jpeg,a photo of a baseball player.
./data/synthetic/synthetic_data_b/Caltech101_Syn/111.jpeg,"a photo of a A380, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/112.jpeg,a photo of a bubble.
./data/synthetic/synthetic_data_b/Caltech101_Syn/113.jpeg,a photo of a home office.
./data/synthetic/synthetic_data_b/Caltech101_Syn/114.jpeg,a photo of a yellow garden spider.
./data/synthetic/synthetic_data_b/Caltech101_Syn/115.jpeg,"a photo of a Great Pyrenees, a type of pet."
./data/synthetic/synthetic_data_b/Caltech101_Syn/116.jpeg,a photo of a kit fox.
./data/synthetic/synthetic_data_b/Caltech101_Syn/117.jpeg,a photo of a yellow lady's slipper.
./data/synthetic/synthetic_data_b/Caltech101_Syn/118.jpeg,a photo of a lacewing.
./data/synthetic/synthetic_data_b/Caltech101_Syn/119.jpeg,"a photo of a seaweed salad, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/120.jpeg,a photo of a cucumber.
./data/synthetic/synthetic_data_b/Caltech101_Syn/121.jpeg,a photo of a waiting room.
./data/synthetic/synthetic_data_b/Caltech101_Syn/122.jpeg,a photo of a sky.
./data/synthetic/synthetic_data_b/Caltech101_Syn/123.jpeg,"a photo of a FIAT 500 Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/124.jpeg,a photo of a wet bar.
./data/synthetic/synthetic_data_b/Caltech101_Syn/125.jpeg,a photo of a oil filter.
./data/synthetic/synthetic_data_b/Caltech101_Syn/126.jpeg,a photo of a mushroom.
./data/synthetic/synthetic_data_b/Caltech101_Syn/127.jpeg,a photo of a forest/broadleaf.
./data/synthetic/synthetic_data_b/Caltech101_Syn/128.jpeg,a photo of a library/indoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/129.jpeg,a photo of a tank.
./data/synthetic/synthetic_data_b/Caltech101_Syn/130.jpeg,"a photo of a DH-82, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/131.jpeg,a photo of a canal/natural.
./data/synthetic/synthetic_data_b/Caltech101_Syn/132.jpeg,a photo of a slug.
./data/synthetic/synthetic_data_b/Caltech101_Syn/133.jpeg,a photo of a pantry.
./data/synthetic/synthetic_data_b/Caltech101_Syn/134.jpeg,"a photo of a Chevrolet TrailBlazer SS 2009, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/135.jpeg,a photo of a joystick.
./data/synthetic/synthetic_data_b/Caltech101_Syn/136.jpeg,"a photo of a Maybach Landaulet Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/137.jpeg,a photo of a basement.
./data/synthetic/synthetic_data_b/Caltech101_Syn/138.jpeg,"a photo of a bolero deep blue, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/139.jpeg,a photo of a maze.
./data/synthetic/synthetic_data_b/Caltech101_Syn/140.jpeg,"a photo of a Hyundai Sonata Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/141.jpeg,"a photo of a Eagle Talon Hatchback 1998, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/142.jpeg,a photo of a banded gecko.
./data/synthetic/synthetic_data_b/Caltech101_Syn/143.jpeg,a photo of a barometer.
./data/synthetic/synthetic_data_b/Caltech101_Syn/144.jpeg,"a photo of a Suzuki SX4 Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/145.jpeg,"a photo of a pink-yellow dahlia, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/146.jpeg,a photo of a necklace.
./data/synthetic/synthetic_data_b/Caltech101_Syn/147.jpeg,a photo of a hotel/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/148.jpeg,"a photo of a A380, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/149.jpeg,a photo of a veterinarians office.
./data/synthetic/synthetic_data_b/Caltech101_Syn/150.jpeg,a photo of a herb garden.
./data/synthetic/synthetic_data_b/Caltech101_Syn/151.jpeg,a photo of a pirate ship.
./data/synthetic/synthetic_data_b/Caltech101_Syn/152.jpeg,a photo of a limpkin.
./data/synthetic/synthetic_data_b/Caltech101_Syn/153.jpeg,a photo of a dung beetle.
./data/synthetic/synthetic_data_b/Caltech101_Syn/154.jpeg,a photo of a golf ball.
./data/synthetic/synthetic_data_b/Caltech101_Syn/155.jpeg,a photo of a physics laboratory.
./data/synthetic/synthetic_data_b/Caltech101_Syn/156.jpeg,a photo of a Indian cobra.
./data/synthetic/synthetic_data_b/Caltech101_Syn/157.jpeg,a photo of a paddle wheel.
./data/synthetic/synthetic_data_b/Caltech101_Syn/158.jpeg,a photo of a rugby ball.
./data/synthetic/synthetic_data_b/Caltech101_Syn/159.jpeg,"a photo of a scallops, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/160.jpeg,"a photo of a Dodge Durango SUV 2007, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/161.jpeg,a photo of a playground.
./data/synthetic/synthetic_data_b/Caltech101_Syn/162.jpeg,a photo of a common sorrel horse.
./data/synthetic/synthetic_data_b/Caltech101_Syn/163.jpeg,"a photo of a Nissan Juke Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/164.jpeg,"a photo of a fried rice, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/165.jpeg,a photo of a sleeping bag.
./data/synthetic/synthetic_data_b/Caltech101_Syn/166.jpeg,a photo of a ring-tailed lemur.
./data/synthetic/synthetic_data_b/Caltech101_Syn/167.jpeg,"a photo of a chocolate mousse, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/168.jpeg,a photo of a Bernese Mountain Dog.
./data/synthetic/synthetic_data_b/Caltech101_Syn/169.jpeg,a photo of a ski slope.
./data/synthetic/synthetic_data_b/Caltech101_Syn/170.jpeg,a photo of a fishpond.
./data/synthetic/synthetic_data_b/Caltech101_Syn/171.jpeg,a photo of a childs room.
./data/synthetic/synthetic_data_b/Caltech101_Syn/172.jpeg,a photo of a lotion.
./data/synthetic/synthetic_data_b/Caltech101_Syn/173.jpeg,"a photo of a trumpet creeper, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/174.jpeg,a photo of a sandbar.
./data/synthetic/synthetic_data_b/Caltech101_Syn/175.jpeg,a photo of a matchstick.
./data/synthetic/synthetic_data_b/Caltech101_Syn/176.jpeg,a photo of a anechoic chamber.
./data/synthetic/synthetic_data_b/Caltech101_Syn/177.jpeg,a photo of a green mamba.
./data/synthetic/synthetic_data_b/Caltech101_Syn/178.jpeg,a photo of a fire screen.
./data/synthetic/synthetic_data_b/Caltech101_Syn/179.jpeg,a photo of a tank.
./data/synthetic/synthetic_data_b/Caltech101_Syn/180.jpeg,a photo of a Scottish Deerhound.
./data/synthetic/synthetic_data_b/Caltech101_Syn/181.jpeg,"a photo of a Audi 100 Wagon 1994, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/182.jpeg,a photo of a tent/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/183.jpeg,a photo of a cello.
./data/synthetic/synthetic_data_b/Caltech101_Syn/184.jpeg,a photo of a remote control.
./data/synthetic/synthetic_data_b/Caltech101_Syn/185.jpeg,a photo of a consomme.
./data/synthetic/synthetic_data_b/Caltech101_Syn/186.jpeg,a photo of a oast house.
./data/synthetic/synthetic_data_b/Caltech101_Syn/187.jpeg,a photo of a lampshade.
./data/synthetic/synthetic_data_b/Caltech101_Syn/188.jpeg,a photo of a bell tower.
./data/synthetic/synthetic_data_b/Caltech101_Syn/189.jpeg,"a photo of a Chrysler Aspen SUV 2009, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/190.jpeg,a photo of a lampshade.
./data/synthetic/synthetic_data_b/Caltech101_Syn/191.jpeg,a photo of a European polecat.
./data/synthetic/synthetic_data_b/Caltech101_Syn/192.jpeg,a photo of a Old English Sheepdog.
./data/synthetic/synthetic_data_b/Caltech101_Syn/193.jpeg,a photo of a rotisserie.
./data/synthetic/synthetic_data_b/Caltech101_Syn/194.jpeg,a photo of a forest path.
./data/synthetic/synthetic_data_b/Caltech101_Syn/195.jpeg,a photo of a tarantula.
./data/synthetic/synthetic_data_b/Caltech101_Syn/196.jpeg,a photo of a escalator/indoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/197.jpeg,a photo of a assault rifle.
./data/synthetic/synthetic_data_b/Caltech101_Syn/198.jpeg,"a photo of a A330-200, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/199.jpeg,a photo of a Lakeland Terrier.
./data/synthetic/synthetic_data_b/Caltech101_Syn/200.jpeg,a photo of a airplane wing.
./data/synthetic/synthetic_data_b/Caltech101_Syn/201.jpeg,"a photo of a BMW X3 SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/202.jpeg,a photo of a triceratops.
./data/synthetic/synthetic_data_b/Caltech101_Syn/203.jpeg,a photo of a hot tub/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/204.jpeg,a photo of a acorn.
./data/synthetic/synthetic_data_b/Caltech101_Syn/205.jpeg,"a photo of a 747-100, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/206.jpeg,"a photo of a Audi TT RS Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/207.jpeg,a photo of a praying mantis.
./data/synthetic/synthetic_data_b/Caltech101_Syn/208.jpeg,a photo of a snoek fish.
./data/synthetic/synthetic_data_b/Caltech101_Syn/209.jpeg,a photo of a paintbrush.
./data/synthetic/synthetic_data_b/Caltech101_Syn/210.jpeg,"a photo of a Cessna 208, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/211.jpeg,a photo of a horse chestnut seed.
./data/synthetic/synthetic_data_b/Caltech101_Syn/212.jpeg,a photo of a boathouse.
./data/synthetic/synthetic_data_b/Caltech101_Syn/213.jpeg,a photo of a synagogue/indoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/214.jpeg,"a photo of a Chevrolet Malibu Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/215.jpeg,a photo of a magnetic compass.
./data/synthetic/synthetic_data_b/Caltech101_Syn/216.jpeg,a photo of a elevator/door.
./data/synthetic/synthetic_data_b/Caltech101_Syn/217.jpeg,a photo of a vespa.
./data/synthetic/synthetic_data_b/Caltech101_Syn/218.jpeg,a photo of a cheetah.
./data/synthetic/synthetic_data_b/Caltech101_Syn/219.jpeg,a photo of a diner/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/220.jpeg,a photo of a sushi bar.
./data/synthetic/synthetic_data_b/Caltech101_Syn/221.jpeg,a photo of a Australian Silky Terrier.
./data/synthetic/synthetic_data_b/Caltech101_Syn/222.jpeg,a photo of a mausoleum.
./data/synthetic/synthetic_data_b/Caltech101_Syn/223.jpeg,"a photo of a Fokker 70, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/224.jpeg,"a photo of a Chevrolet Traverse SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/225.jpeg,"a photo of a daffodil, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/226.jpeg,a photo of a red wolf or maned wolf.
./data/synthetic/synthetic_data_b/Caltech101_Syn/227.jpeg,a photo of a banjo.
./data/synthetic/synthetic_data_b/Caltech101_Syn/228.jpeg,a photo of a baseball field.
./data/synthetic/synthetic_data_b/Caltech101_Syn/229.jpeg,a photo of a European garden spider.
./data/synthetic/synthetic_data_b/Caltech101_Syn/230.jpeg,a photo of a spaghetti squash.
./data/synthetic/synthetic_data_b/Caltech101_Syn/231.jpeg,a photo of a shower cap.
./data/synthetic/synthetic_data_b/Caltech101_Syn/232.jpeg,a photo of a art gallery.
./data/synthetic/synthetic_data_b/Caltech101_Syn/233.jpeg,a photo of a sky.
./data/synthetic/synthetic_data_b/Caltech101_Syn/234.jpeg,"a photo of a Chevrolet Silverado 1500 Classic Extended Cab 2007, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/235.jpeg,a photo of a Miniature Pinscher.
./data/synthetic/synthetic_data_b/Caltech101_Syn/236.jpeg,a photo of a hen.
./data/synthetic/synthetic_data_b/Caltech101_Syn/237.jpeg,a photo of a messenger bag.
./data/synthetic/synthetic_data_b/Caltech101_Syn/238.jpeg,"a photo of a E-195, a type of aircraft."
./data/synthetic/synthetic_data_b/Caltech101_Syn/239.jpeg,a photo of a lorikeet.
./data/synthetic/synthetic_data_b/Caltech101_Syn/240.jpeg,"a photo of a silverbush, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/241.jpeg,a photo of a pulpit.
./data/synthetic/synthetic_data_b/Caltech101_Syn/242.jpeg,"a photo of a chocolate cake, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/243.jpeg,a photo of a sushi bar.
./data/synthetic/synthetic_data_b/Caltech101_Syn/244.jpeg,a photo of a Weimaraner.
./data/synthetic/synthetic_data_b/Caltech101_Syn/245.jpeg,a photo of a obelisk.
./data/synthetic/synthetic_data_b/Caltech101_Syn/246.jpeg,a photo of a cherimoya (custard apple).
./data/synthetic/synthetic_data_b/Caltech101_Syn/247.jpeg,a photo of a village.
./data/synthetic/synthetic_data_b/Caltech101_Syn/248.jpeg,a photo of a hummingbird.
./data/synthetic/synthetic_data_b/Caltech101_Syn/249.jpeg,a photo of a Vizsla.
./data/synthetic/synthetic_data_b/Caltech101_Syn/250.jpeg,"a photo of a Chevrolet Malibu Hybrid Sedan 2010, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/251.jpeg,a photo of a dam.
./data/synthetic/synthetic_data_b/Caltech101_Syn/252.jpeg,"a photo of a tiger lily, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/253.jpeg,a photo of a carrousel.
./data/synthetic/synthetic_data_b/Caltech101_Syn/254.jpeg,a photo of a one-piece bathing suit.
./data/synthetic/synthetic_data_b/Caltech101_Syn/255.jpeg,a photo of a European green lizard.
./data/synthetic/synthetic_data_b/Caltech101_Syn/256.jpeg,"a photo of a Suzuki SX4 Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/257.jpeg,a photo of a conference room.
./data/synthetic/synthetic_data_b/Caltech101_Syn/258.jpeg,a photo of a one-piece bathing suit.
./data/synthetic/synthetic_data_b/Caltech101_Syn/259.jpeg,"a photo of a American Bulldog, a type of pet."
./data/synthetic/synthetic_data_b/Caltech101_Syn/260.jpeg,a photo of a warehouse/indoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/261.jpeg,a photo of a baseball.
./data/synthetic/synthetic_data_b/Caltech101_Syn/262.jpeg,a photo of a missile.
./data/synthetic/synthetic_data_b/Caltech101_Syn/263.jpeg,a photo of a apiary.
./data/synthetic/synthetic_data_b/Caltech101_Syn/264.jpeg,a photo of a sturgeon.
./data/synthetic/synthetic_data_b/Caltech101_Syn/265.jpeg,a photo of a half-track.
./data/synthetic/synthetic_data_b/Caltech101_Syn/266.jpeg,a photo of a French horn.
./data/synthetic/synthetic_data_b/Caltech101_Syn/267.jpeg,"a photo of a Dodge Dakota Club Cab 2007, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/268.jpeg,a photo of a milk can.
./data/synthetic/synthetic_data_b/Caltech101_Syn/269.jpeg,a photo of a doorway/outdoor.
./data/synthetic/synthetic_data_b/Caltech101_Syn/270.jpeg,a photo of a hair wig.
./data/synthetic/synthetic_data_b/Caltech101_Syn/271.jpeg,"a photo of a carnation, a type of flower."
./data/synthetic/synthetic_data_b/Caltech101_Syn/272.jpeg,a photo of a Appenzeller Sennenhund.
./data/synthetic/synthetic_data_b/Caltech101_Syn/273.jpeg,a photo of a flute.
./data/synthetic/synthetic_data_b/Caltech101_Syn/274.jpeg,a photo of a dung beetle.
./data/synthetic/synthetic_data_b/Caltech101_Syn/275.jpeg,a photo of a ringlet butterfly.
./data/synthetic/synthetic_data_b/Caltech101_Syn/276.jpeg,a photo of a football helmet.
./data/synthetic/synthetic_data_b/Caltech101_Syn/277.jpeg,a photo of a Rottweiler.
./data/synthetic/synthetic_data_b/Caltech101_Syn/278.jpeg,a photo of a tree frog.
./data/synthetic/synthetic_data_b/Caltech101_Syn/279.jpeg,"a photo of a prime rib, a type of food."
./data/synthetic/synthetic_data_b/Caltech101_Syn/280.jpeg,"a photo of a Jeep Liberty SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/281.jpeg,"a photo of a Cadillac Escalade EXT Crew Cab 2007, a type of car."
./data/synthetic/synthetic_data_b/Caltech101_Syn/282.jpeg,a photo of a Chesapeake Bay Retriever.
./data/synthetic/synthetic_data_b/Caltech101_Syn/283.jpeg,a photo of a barber chair.
