image,text
./data/synthetic/synthetic_data_a/CIFAR100_Syn/35.jpeg,a photo of a toaster.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/36.jpeg,a photo of a menorah.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/37.jpeg,a photo of a palace.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/38.jpeg,a photo of a great white shark.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/39.jpeg,a photo of a daisy.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/40.jpeg,a photo of a lionfish.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/41.jpeg,a photo of a ring-tailed lemur.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/42.jpeg,a photo of a Kuvasz.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/43.jpeg,a photo of a limousine.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/44.jpeg,a photo of a tricycle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/45.jpeg,a photo of a cowboy boot.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/46.jpeg,a photo of a fire screen.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/47.jpeg,a photo of a yin and yang symbol.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/48.jpeg,a photo of a amphibious vehicle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/49.jpeg,a photo of a stethoscope.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/50.jpeg,a photo of a laptop.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/51.jpeg,a photo of a ketch.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/52.jpeg,a photo of a farm plow.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/53.jpeg,a photo of a Miniature Schnauzer.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/54.jpeg,a photo of a weighing scale.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/55.jpeg,a photo of a red wine.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/56.jpeg,a photo of a accordion.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/57.jpeg,a photo of a cloak.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/58.jpeg,a photo of a moped.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/59.jpeg,a photo of a hornbill.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/60.jpeg,a photo of a oscilloscope.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/61.jpeg,a photo of a farm plow.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/62.jpeg,a photo of a burrito.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/63.jpeg,a photo of a chiffonier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/64.jpeg,"a photo of a Model B200, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/65.jpeg,a photo of a obelisk.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/66.jpeg,"a photo of a 737-900, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/67.jpeg,a photo of a high-speed train.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/68.jpeg,a photo of a vacuum cleaner.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/69.jpeg,a photo of a ibis.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/70.jpeg,a photo of a loggerhead sea turtle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/71.jpeg,a photo of a King Charles Spaniel.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/72.jpeg,a photo of a Vizsla.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/73.jpeg,a photo of a laptop.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/74.jpeg,a photo of a grey fox.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/75.jpeg,a photo of a can opener.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/76.jpeg,a photo of a sweatshirt.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/77.jpeg,a photo of a sulphur-crested cockatoo.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/78.jpeg,a photo of a Band-Aid.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/79.jpeg,a photo of a cherimoya (custard apple).
./data/synthetic/synthetic_data_a/CIFAR100_Syn/80.jpeg,a photo of a electrical switch.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/81.jpeg,"a photo of a Spitfire, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/82.jpeg,a photo of a killer whale.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/83.jpeg,a photo of a German Shorthaired Pointer.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/84.jpeg,a photo of a chandelier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/85.jpeg,a photo of a hair wig.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/86.jpeg,a photo of a red fox.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/87.jpeg,a photo of a poke bonnet.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/88.jpeg,a photo of a military hat (bearskin or shako).
./data/synthetic/synthetic_data_a/CIFAR100_Syn/89.jpeg,a photo of a binoculars.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/90.jpeg,a photo of a reflex camera.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/91.jpeg,a photo of a Standard Schnauzer.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/92.jpeg,a photo of a European garden spider.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/93.jpeg,a photo of a dam.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/94.jpeg,a photo of a vulture.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/95.jpeg,a photo of a sunglasses.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/96.jpeg,a photo of a Great Dane.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/97.jpeg,a photo of a golf ball.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/98.jpeg,a photo of a dust jacket.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/99.jpeg,a photo of a wheelbarrow.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/100.jpeg,a photo of a Airedale Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/101.jpeg,a photo of a pajamas.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/102.jpeg,a photo of a catamaran.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/103.jpeg,a photo of a Bullmastiff.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/104.jpeg,a photo of a Airedale Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/105.jpeg,a photo of a corkscrew.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/106.jpeg,"a photo of a Yak-42, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/107.jpeg,a photo of a chiffonier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/108.jpeg,a photo of a lorikeet.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/109.jpeg,a photo of a geyser.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/110.jpeg,a photo of a frying pan.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/111.jpeg,a photo of a barrel.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/112.jpeg,a photo of a wild boar.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/113.jpeg,a photo of a junco.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/114.jpeg,"a photo of a 737-200, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/115.jpeg,a photo of a baby bib.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/116.jpeg,a photo of a swing.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/117.jpeg,a photo of a metal nail.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/118.jpeg,a photo of a Lhasa Apso.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/119.jpeg,a photo of a Bedlington Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/120.jpeg,"a photo of a A340-500, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/121.jpeg,a photo of a umbrella.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/122.jpeg,a photo of a cauldron.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/123.jpeg,a photo of a saxophone.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/124.jpeg,a photo of a fur coat.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/125.jpeg,a photo of a tench.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/126.jpeg,a photo of a trolleybus.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/127.jpeg,a photo of a plectrum.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/128.jpeg,a photo of a farm plow.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/129.jpeg,a photo of a hot pot.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/130.jpeg,a photo of a ewer.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/131.jpeg,a photo of a marmot.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/132.jpeg,a photo of a smooth green snake.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/133.jpeg,a photo of a Scottish Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/134.jpeg,a photo of a panda.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/135.jpeg,a photo of a frilled-necked lizard.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/136.jpeg,a photo of a fountain pen.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/137.jpeg,a photo of a sturgeon.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/138.jpeg,a photo of a impala (antelope).
./data/synthetic/synthetic_data_a/CIFAR100_Syn/139.jpeg,a photo of a red admiral butterfly.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/140.jpeg,a photo of a car wheel.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/141.jpeg,a photo of a bee eater.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/142.jpeg,a photo of a chimpanzee.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/143.jpeg,a photo of a accordion.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/144.jpeg,a photo of a wheelbarrow.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/145.jpeg,a photo of a airliner.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/146.jpeg,a photo of a red wolf or maned wolf.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/147.jpeg,a photo of a hourglass.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/148.jpeg,a photo of a cucumber.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/149.jpeg,a photo of a hermit crab.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/150.jpeg,a photo of a traffic light.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/151.jpeg,a photo of a broom.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/152.jpeg,a photo of a African wild dog.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/153.jpeg,a photo of a green mamba.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/154.jpeg,a photo of a Entlebucher Sennenhund.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/155.jpeg,a photo of a ballpoint pen.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/156.jpeg,a photo of a quilt.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/157.jpeg,a photo of a joystick.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/158.jpeg,a photo of a vaulted or arched ceiling.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/159.jpeg,a photo of a praying mantis.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/160.jpeg,a photo of a spoonbill.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/161.jpeg,a photo of a sulphur butterfly.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/162.jpeg,a photo of a mountain.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/163.jpeg,a photo of a sandal.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/164.jpeg,a photo of a American robin.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/165.jpeg,a photo of a Alpine ibex.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/166.jpeg,a photo of a eraser.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/167.jpeg,a photo of a scorpion.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/168.jpeg,"a photo of a PA-28, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/169.jpeg,a photo of a European polecat.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/170.jpeg,a photo of a tobacco shop.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/171.jpeg,a photo of a Kuvasz.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/172.jpeg,a photo of a Ibizan Hound.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/173.jpeg,a photo of a ringlet butterfly.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/174.jpeg,a photo of a swimming cap.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/175.jpeg,a photo of a dugong.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/176.jpeg,a photo of a cockroach.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/177.jpeg,a photo of a teddy bear.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/178.jpeg,a photo of a Kuvasz.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/179.jpeg,a photo of a volleyball.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/180.jpeg,a photo of a cauldron.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/181.jpeg,a photo of a zebra.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/182.jpeg,a photo of a electric fan.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/183.jpeg,"a photo of a E-190, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/184.jpeg,a photo of a elephant.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/185.jpeg,"a photo of a MD-87, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/186.jpeg,a photo of a wrench.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/187.jpeg,a photo of a moving van.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/188.jpeg,a photo of a trifle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/189.jpeg,a photo of a ringlet butterfly.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/190.jpeg,"a photo of a PA-28, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/191.jpeg,a photo of a mandolin.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/192.jpeg,a photo of a beer glass.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/193.jpeg,a photo of a traffic or street sign.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/194.jpeg,a photo of a tricycle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/195.jpeg,a photo of a impala (antelope).
./data/synthetic/synthetic_data_a/CIFAR100_Syn/196.jpeg,a photo of a wool.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/197.jpeg,a photo of a gas pump.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/198.jpeg,a photo of a maze.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/199.jpeg,a photo of a dining table.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/200.jpeg,a photo of a beaker.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/201.jpeg,a photo of a desert grassland whiptail lizard.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/202.jpeg,a photo of a accordion.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/203.jpeg,a photo of a couch.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/204.jpeg,a photo of a iPod.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/205.jpeg,a photo of a ruler measuring stick.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/206.jpeg,"a photo of a Tornado, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/207.jpeg,a photo of a fig.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/208.jpeg,a photo of a Norwich Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/209.jpeg,a photo of a sunflower.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/210.jpeg,a photo of a Dobermann.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/211.jpeg,a photo of a Pomeranian.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/212.jpeg,a photo of a flatworm.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/213.jpeg,a photo of a candle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/214.jpeg,"a photo of a SR-20, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/215.jpeg,a photo of a collie.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/216.jpeg,a photo of a hawksbill.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/217.jpeg,a photo of a baseball player.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/218.jpeg,a photo of a sombrero.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/219.jpeg,a photo of a strawberry.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/220.jpeg,a photo of a hyena.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/221.jpeg,a photo of a sea anemone.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/222.jpeg,"a photo of a DHC-8-100, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/223.jpeg,a photo of a gibbon.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/224.jpeg,a photo of a motorbike.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/225.jpeg,a photo of a cardigan.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/226.jpeg,a photo of a Samoyed.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/227.jpeg,a photo of a storage chest.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/228.jpeg,a photo of a platypus.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/229.jpeg,"a photo of a Boeing 717, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/230.jpeg,a photo of a brain.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/231.jpeg,a photo of a Chihuahua.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/232.jpeg,a photo of a bell or wind chime.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/233.jpeg,a photo of a motorbike.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/234.jpeg,a photo of a dalmatian.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/235.jpeg,a photo of a Italian Greyhound.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/236.jpeg,a photo of a paddle wheel.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/237.jpeg,"a photo of a Falcon 900, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/238.jpeg,a photo of a off-center face.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/239.jpeg,a photo of a Airedale Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/240.jpeg,a photo of a digital watch.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/241.jpeg,a photo of a dishwasher.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/242.jpeg,a photo of a baby pacifier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/243.jpeg,a photo of a body of a cougar cat.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/244.jpeg,a photo of a kit fox.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/245.jpeg,a photo of a orangutan.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/246.jpeg,a photo of a lorikeet.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/247.jpeg,a photo of a trombone.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/248.jpeg,"a photo of a 737-400, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/249.jpeg,a photo of a banjo.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/250.jpeg,a photo of a cougar.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/251.jpeg,a photo of a bolo tie.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/252.jpeg,a photo of a Kerry Blue Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/253.jpeg,"a photo of a DHC-8-100, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/254.jpeg,a photo of a ground beetle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/255.jpeg,a photo of a window shade.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/256.jpeg,a photo of a albatross.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/257.jpeg,a photo of a tow truck.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/258.jpeg,a photo of a side of a car.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/259.jpeg,a photo of a Bluetick Coonhound.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/260.jpeg,a photo of a mixing bowl.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/261.jpeg,a photo of a cucumber.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/262.jpeg,a photo of a beaver.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/263.jpeg,a photo of a freight car.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/264.jpeg,a photo of a oxygen mask.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/265.jpeg,a photo of a boa constrictor.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/266.jpeg,a photo of a eastern diamondback rattlesnake.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/267.jpeg,a photo of a vulture.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/268.jpeg,a photo of a smooth green snake.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/269.jpeg,a photo of a Nile crocodile.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/270.jpeg,a photo of a African rock python.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/271.jpeg,a photo of a Italian Greyhound.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/272.jpeg,a photo of a mobile home.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/273.jpeg,a photo of a beaver.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/274.jpeg,a photo of a wrench.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/275.jpeg,a photo of a Treeing Walker Coonhound.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/276.jpeg,a photo of a borzoi.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/277.jpeg,a photo of a snoek fish.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/278.jpeg,a photo of a rapeseed.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/279.jpeg,a photo of a Australian Silky Terrier.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/280.jpeg,a photo of a water jug.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/281.jpeg,a photo of a motorbike.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/282.jpeg,a photo of a refrigerator.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/283.jpeg,a photo of a chambered nautilus.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/284.jpeg,a photo of a worm snake.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/285.jpeg,a photo of a rhinoceros beetle.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/286.jpeg,a photo of a pinwheel.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/287.jpeg,a photo of a manhole cover.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/288.jpeg,a photo of a saxophone.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/289.jpeg,a photo of a German Shepherd Dog.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/290.jpeg,"a photo of a A340-600, a type of aircraft."
./data/synthetic/synthetic_data_a/CIFAR100_Syn/291.jpeg,a photo of a harmonica.
./data/synthetic/synthetic_data_a/CIFAR100_Syn/292.jpeg,a photo of a home theater.
