image,text
./data/synthetic/synthetic_data_b/EuroSAT_Syn/38.jpeg,"a photo of a hibiscus, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/39.jpeg,"a photo of a pulled pork sandwich, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/40.jpeg,a photo of a basilica.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/41.jpeg,a photo of a garbage truck.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/42.jpeg,a photo of a tree house.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/43.jpeg,"a photo of a geranium, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/44.jpeg,a photo of a railroad car.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/45.jpeg,"a photo of a guacamole, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/46.jpeg,a photo of a chambered nautilus.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/47.jpeg,a photo of a CD player.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/48.jpeg,a photo of a wooden spoon.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/49.jpeg,a photo of a desktop computer.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/50.jpeg,a photo of a guillotine.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/51.jpeg,a photo of a ice cream.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/52.jpeg,"a photo of a macarons, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/53.jpeg,a photo of a cornet.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/54.jpeg,a photo of a toaster.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/55.jpeg,a photo of a dishcloth.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/56.jpeg,a photo of a red admiral butterfly.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/57.jpeg,a photo of a raft.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/58.jpeg,a photo of a bow tie.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/59.jpeg,a photo of a lacewing.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/60.jpeg,a photo of a wolf spider.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/61.jpeg,a photo of a ferry.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/62.jpeg,a photo of a shower.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/63.jpeg,a photo of a Norwegian Elkhound.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/64.jpeg,a photo of a soap dispenser.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/65.jpeg,a photo of a beer glass.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/66.jpeg,a photo of a crane bird.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/67.jpeg,a photo of a Boxer.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/68.jpeg,"a photo of a Fokker 70, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/69.jpeg,a photo of a mobile phone.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/70.jpeg,"a photo of a BMW X3 SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/71.jpeg,a photo of a Scottish Deerhound.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/72.jpeg,a photo of a red wolf or maned wolf.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/73.jpeg,"a photo of a foie gras, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/74.jpeg,a photo of a agama.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/75.jpeg,a photo of a gar fish.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/76.jpeg,a photo of a combination lock.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/77.jpeg,a photo of a sweatshirt.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/78.jpeg,a photo of a stage.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/79.jpeg,a photo of a rain barrel.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/80.jpeg,"a photo of a camellia, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/81.jpeg,a photo of a rock crab.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/82.jpeg,a photo of a patas monkey.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/83.jpeg,a photo of a hatchet.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/84.jpeg,"a photo of a Hyundai Genesis Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/85.jpeg,"a photo of a frangipani, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/86.jpeg,"a photo of a bromelia, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/87.jpeg,a photo of a missile.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/88.jpeg,a photo of a cobwebbed texture.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/89.jpeg,a photo of a horse chestnut seed.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/90.jpeg,a photo of a matted texture.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/91.jpeg,a photo of a Arctic fox.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/92.jpeg,a photo of a airship.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/93.jpeg,a photo of a garter snake.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/94.jpeg,a photo of a viaduct.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/95.jpeg,a photo of a screwdriver.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/96.jpeg,"a photo of a Land Rover LR2 SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/97.jpeg,a photo of a park bench.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/98.jpeg,a photo of a jay.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/99.jpeg,a photo of a airliner.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/100.jpeg,a photo of a hot tub.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/101.jpeg,a photo of a lacelike texture.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/102.jpeg,a photo of a centered face.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/103.jpeg,a photo of a bookstore.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/104.jpeg,a photo of a fishing casting reel.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/105.jpeg,a photo of a throne room.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/106.jpeg,a photo of a military hat (bearskin or shako).
./data/synthetic/synthetic_data_b/EuroSAT_Syn/107.jpeg,a photo of a power drill.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/108.jpeg,a photo of a anechoic chamber.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/109.jpeg,a photo of a construction site.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/110.jpeg,a photo of a putting green.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/111.jpeg,a photo of a turnstile.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/112.jpeg,a photo of a pretzel.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/113.jpeg,a photo of a lido deck/outdoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/114.jpeg,a photo of a broom.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/115.jpeg,"a photo of a spaghetti carbonara, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/116.jpeg,a photo of a spiral or coil.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/117.jpeg,"a photo of a E-190, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/118.jpeg,a photo of a bolo tie.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/119.jpeg,a photo of a fire screen.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/120.jpeg,a photo of a stegosaurus.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/121.jpeg,a photo of a banquet hall.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/122.jpeg,"a photo of a Suzuki Aerio Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/123.jpeg,a photo of a Treeing Walker Coonhound.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/124.jpeg,a photo of a marmot.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/125.jpeg,"a photo of a Yorkshire Terrier, a type of pet."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/126.jpeg,a photo of a schooner.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/127.jpeg,a photo of a can opener.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/128.jpeg,a photo of a dinette/home.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/129.jpeg,"a photo of a Mercedes-Benz C-Class Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/130.jpeg,"a photo of a A330-300, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/131.jpeg,"a photo of a ramen, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/132.jpeg,a photo of a veterinarians office.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/133.jpeg,a photo of a consomme.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/134.jpeg,a photo of a library/outdoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/135.jpeg,"a photo of a Volkswagen Golf Hatchback 1991, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/136.jpeg,a photo of a rock arch.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/137.jpeg,a photo of a salt shaker.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/138.jpeg,a photo of a Egyptian Mau.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/139.jpeg,a photo of a airplane.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/140.jpeg,a photo of a bow window/outdoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/141.jpeg,a photo of a police van.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/142.jpeg,a photo of a worm snake.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/143.jpeg,a photo of a panda.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/144.jpeg,a photo of a basketball.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/145.jpeg,a photo of a gymnasium/indoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/146.jpeg,a photo of a tennis court/indoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/147.jpeg,a photo of a ram (adult male sheep).
./data/synthetic/synthetic_data_b/EuroSAT_Syn/148.jpeg,a photo of a chain.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/149.jpeg,a photo of a hammer.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/150.jpeg,a photo of a general store/indoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/151.jpeg,a photo of a hunting lodge/outdoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/152.jpeg,a photo of a balance beam.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/153.jpeg,a photo of a oxygen mask.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/154.jpeg,a photo of a Toy Poodle.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/155.jpeg,a photo of a bayou.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/156.jpeg,a photo of a spider web.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/157.jpeg,"a photo of a poinsettia, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/158.jpeg,a photo of a steam locomotive.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/159.jpeg,a photo of a kasbah.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/160.jpeg,a photo of a clogs.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/161.jpeg,a photo of a pineapple.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/162.jpeg,a photo of a raceway.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/163.jpeg,a photo of a banded texture.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/164.jpeg,"a photo of a Infiniti G Coupe IPL 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/165.jpeg,"a photo of a GMC Savana Van 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/166.jpeg,a photo of a house.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/167.jpeg,a photo of a arch.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/168.jpeg,a photo of a airplane.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/169.jpeg,a photo of a kennel/indoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/170.jpeg,a photo of a flamingo.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/171.jpeg,"a photo of a Isuzu Ascender SUV 2008, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/172.jpeg,a photo of a horse-drawn vehicle.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/173.jpeg,"a photo of a 777-200, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/174.jpeg,a photo of a bell tower.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/175.jpeg,a photo of a cliff dwelling.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/176.jpeg,"a photo of a BMW 1 Series Convertible 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/177.jpeg,a photo of a mandolin.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/178.jpeg,a photo of a umbrella.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/179.jpeg,a photo of a bell pepper.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/180.jpeg,a photo of a face powder.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/181.jpeg,a photo of a red king crab.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/182.jpeg,a photo of a ambulance.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/183.jpeg,a photo of a Clumber Spaniel.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/184.jpeg,a photo of a Arctic fox.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/185.jpeg,a photo of a wild cat.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/186.jpeg,a photo of a brain coral.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/187.jpeg,a photo of a pole.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/188.jpeg,a photo of a crosswalk.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/189.jpeg,"a photo of a Siamese, a type of pet."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/190.jpeg,a photo of a lifeboat.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/191.jpeg,"a photo of a fried rice, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/192.jpeg,a photo of a sturgeon.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/193.jpeg,a photo of a stick insect.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/194.jpeg,a photo of a platypus.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/195.jpeg,"a photo of a E-190, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/196.jpeg,a photo of a stove.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/197.jpeg,"a photo of a beignets, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/198.jpeg,a photo of a wheelchair.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/199.jpeg,a photo of a minaret.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/200.jpeg,a photo of a marbled texture.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/201.jpeg,"a photo of a Chevrolet Monte Carlo Coupe 2007, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/202.jpeg,"a photo of a silverbush, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/203.jpeg,a photo of a yellow garden spider.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/204.jpeg,a photo of a spoonbill.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/205.jpeg,a photo of a shed.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/206.jpeg,a photo of a mobile phone.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/207.jpeg,a photo of a dentists office.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/208.jpeg,"a photo of a 707-320, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/209.jpeg,"a photo of a spring rolls, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/210.jpeg,a photo of a church/outdoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/211.jpeg,a photo of a underwater/coral reef.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/212.jpeg,"a photo of a BAE-125, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/213.jpeg,a photo of a grey whale.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/214.jpeg,a photo of a crane bird.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/215.jpeg,a photo of a pirate ship.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/216.jpeg,"a photo of a frozen yogurt, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/217.jpeg,a photo of a tent.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/218.jpeg,a photo of a panda.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/219.jpeg,a photo of a shopfront.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/220.jpeg,a photo of a espresso machine.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/221.jpeg,"a photo of a red velvet cake, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/222.jpeg,a photo of a excavation.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/223.jpeg,a photo of a joshua tree.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/224.jpeg,a photo of a birdhouse.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/225.jpeg,a photo of a nautilus.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/226.jpeg,"a photo of a Gulfstream V, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/227.jpeg,a photo of a anchor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/228.jpeg,a photo of a manhole cover.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/229.jpeg,a photo of a porous texture.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/230.jpeg,a photo of a Komondor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/231.jpeg,a photo of a florist shop/indoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/232.jpeg,"a photo of a Chrysler 300 SRT-8 2010, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/233.jpeg,a photo of a snoopy (cartoon beagle).
./data/synthetic/synthetic_data_b/EuroSAT_Syn/234.jpeg,a photo of a clothing store.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/235.jpeg,"a photo of a trumpet creeper, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/236.jpeg,"a photo of a Mercedes-Benz Sprinter Van 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/237.jpeg,"a photo of a Bengal, a type of pet."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/238.jpeg,a photo of a Dalmatian.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/239.jpeg,a photo of a sea slug.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/240.jpeg,a photo of a Irish Terrier.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/241.jpeg,a photo of a dam.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/242.jpeg,a photo of a boathouse.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/243.jpeg,"a photo of a desert-rose, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/244.jpeg,a photo of a flatworm.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/245.jpeg,"a photo of a sunflower, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/246.jpeg,a photo of a corral.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/247.jpeg,a photo of a abacus.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/248.jpeg,a photo of a rope bridge.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/249.jpeg,"a photo of a tree poppy, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/250.jpeg,a photo of a art studio.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/251.jpeg,a photo of a mosque/indoor.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/252.jpeg,"a photo of a bougainvillea, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/253.jpeg,a photo of a collie.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/254.jpeg,"a photo of a AM General Hummer SUV 2000, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/255.jpeg,"a photo of a Audi R8 Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/256.jpeg,a photo of a dough.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/257.jpeg,"a photo of a ravioli, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/258.jpeg,a photo of a bison.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/259.jpeg,a photo of a Mexican hairless dog (xoloitzcuintli).
./data/synthetic/synthetic_data_b/EuroSAT_Syn/260.jpeg,"a photo of a gyoza, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/261.jpeg,a photo of a taxicab.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/262.jpeg,"a photo of a siam tulip, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/263.jpeg,a photo of a padlock.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/264.jpeg,a photo of a black grouse.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/265.jpeg,"a photo of a Saint Bernard, a type of pet."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/266.jpeg,a photo of a Maltese.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/267.jpeg,"a photo of a CRJ-200, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/268.jpeg,a photo of a pond.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/269.jpeg,a photo of a playground.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/270.jpeg,"a photo of a Dodge Challenger SRT8 2011, a type of car."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/271.jpeg,a photo of a prairie grouse.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/272.jpeg,"a photo of a Gulfstream IV, a type of aircraft."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/273.jpeg,a photo of a coucal.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/274.jpeg,"a photo of a waffles, a type of food."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/275.jpeg,a photo of a clothing store.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/276.jpeg,a photo of a field/wild.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/277.jpeg,"a photo of a English Setter, a type of pet."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/278.jpeg,a photo of a academic gown.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/279.jpeg,a photo of a laptop.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/280.jpeg,a photo of a analog clock.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/281.jpeg,a photo of a swing.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/282.jpeg,"a photo of a love in the mist, a type of flower."
./data/synthetic/synthetic_data_b/EuroSAT_Syn/283.jpeg,a photo of a tick.
./data/synthetic/synthetic_data_b/EuroSAT_Syn/284.jpeg,a photo of a gauzy texture.
