image,text
./data/synthetic/synthetic_data_b/MNIST_Syn/69.jpeg,a photo of a bustard.
./data/synthetic/synthetic_data_b/MNIST_Syn/70.jpeg,a photo of a patio.
./data/synthetic/synthetic_data_b/MNIST_Syn/71.jpeg,a photo of a chiffonier.
./data/synthetic/synthetic_data_b/MNIST_Syn/72.jpeg,"a photo of a spaghetti bolognese, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/73.jpeg,a photo of a English Setter.
./data/synthetic/synthetic_data_b/MNIST_Syn/74.jpeg,"a photo of a Volkswagen Beetle Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/75.jpeg,a photo of a baby pacifier.
./data/synthetic/synthetic_data_b/MNIST_Syn/76.jpeg,a photo of a dingo.
./data/synthetic/synthetic_data_b/MNIST_Syn/77.jpeg,a photo of a lorikeet.
./data/synthetic/synthetic_data_b/MNIST_Syn/78.jpeg,a photo of a pillow.
./data/synthetic/synthetic_data_b/MNIST_Syn/79.jpeg,"a photo of a GMC Savana Van 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/80.jpeg,a photo of a paddle.
./data/synthetic/synthetic_data_b/MNIST_Syn/81.jpeg,a photo of a European polecat.
./data/synthetic/synthetic_data_b/MNIST_Syn/82.jpeg,a photo of a lemon.
./data/synthetic/synthetic_data_b/MNIST_Syn/83.jpeg,a photo of a volcano.
./data/synthetic/synthetic_data_b/MNIST_Syn/84.jpeg,"a photo of a takoyaki, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/85.jpeg,a photo of a macaque.
./data/synthetic/synthetic_data_b/MNIST_Syn/86.jpeg,a photo of a hyena.
./data/synthetic/synthetic_data_b/MNIST_Syn/87.jpeg,a photo of a spoonbill.
./data/synthetic/synthetic_data_b/MNIST_Syn/88.jpeg,a photo of a broccoli.
./data/synthetic/synthetic_data_b/MNIST_Syn/89.jpeg,a photo of a southern black widow.
./data/synthetic/synthetic_data_b/MNIST_Syn/90.jpeg,a photo of a hook.
./data/synthetic/synthetic_data_b/MNIST_Syn/91.jpeg,a photo of a trash can.
./data/synthetic/synthetic_data_b/MNIST_Syn/92.jpeg,a photo of a sulphur-crested cockatoo.
./data/synthetic/synthetic_data_b/MNIST_Syn/93.jpeg,a photo of a amphibious vehicle.
./data/synthetic/synthetic_data_b/MNIST_Syn/94.jpeg,a photo of a quail.
./data/synthetic/synthetic_data_b/MNIST_Syn/95.jpeg,a photo of a maze.
./data/synthetic/synthetic_data_b/MNIST_Syn/96.jpeg,a photo of a magnetic compass.
./data/synthetic/synthetic_data_b/MNIST_Syn/97.jpeg,"a photo of a Chevrolet Corvette ZR1 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/98.jpeg,a photo of a spider web.
./data/synthetic/synthetic_data_b/MNIST_Syn/99.jpeg,"a photo of a Ford F-150 Regular Cab 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/100.jpeg,a photo of a eggnog.
./data/synthetic/synthetic_data_b/MNIST_Syn/101.jpeg,a photo of a crash helmet.
./data/synthetic/synthetic_data_b/MNIST_Syn/102.jpeg,a photo of a European garden spider.
./data/synthetic/synthetic_data_b/MNIST_Syn/103.jpeg,a photo of a silver salmon.
./data/synthetic/synthetic_data_b/MNIST_Syn/104.jpeg,a photo of a hair spray.
./data/synthetic/synthetic_data_b/MNIST_Syn/105.jpeg,a photo of a plunger.
./data/synthetic/synthetic_data_b/MNIST_Syn/106.jpeg,a photo of a duck.
./data/synthetic/synthetic_data_b/MNIST_Syn/107.jpeg,a photo of a necklace.
./data/synthetic/synthetic_data_b/MNIST_Syn/108.jpeg,a photo of a folding chair.
./data/synthetic/synthetic_data_b/MNIST_Syn/109.jpeg,a photo of a pug.
./data/synthetic/synthetic_data_b/MNIST_Syn/110.jpeg,a photo of a radiator.
./data/synthetic/synthetic_data_b/MNIST_Syn/111.jpeg,a photo of a wardrobe.
./data/synthetic/synthetic_data_b/MNIST_Syn/112.jpeg,a photo of a stage.
./data/synthetic/synthetic_data_b/MNIST_Syn/113.jpeg,a photo of a water tower.
./data/synthetic/synthetic_data_b/MNIST_Syn/114.jpeg,a photo of a shopping cart.
./data/synthetic/synthetic_data_b/MNIST_Syn/115.jpeg,a photo of a paddle wheel.
./data/synthetic/synthetic_data_b/MNIST_Syn/116.jpeg,a photo of a common squirrel monkey.
./data/synthetic/synthetic_data_b/MNIST_Syn/117.jpeg,"a photo of a Audi 100 Sedan 1994, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/118.jpeg,"a photo of a Audi TT Hatchback 2011, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/119.jpeg,a photo of a racket.
./data/synthetic/synthetic_data_b/MNIST_Syn/120.jpeg,"a photo of a Chevrolet Express Cargo Van 2007, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/121.jpeg,a photo of a electric guitar.
./data/synthetic/synthetic_data_b/MNIST_Syn/122.jpeg,a photo of a borzoi.
./data/synthetic/synthetic_data_b/MNIST_Syn/123.jpeg,a photo of a trench coat.
./data/synthetic/synthetic_data_b/MNIST_Syn/124.jpeg,a photo of a Basset Hound.
./data/synthetic/synthetic_data_b/MNIST_Syn/125.jpeg,a photo of a upright piano.
./data/synthetic/synthetic_data_b/MNIST_Syn/126.jpeg,"a photo of a filet mignon, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/127.jpeg,a photo of a siamang.
./data/synthetic/synthetic_data_b/MNIST_Syn/128.jpeg,"a photo of a GMC Terrain SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/129.jpeg,a photo of a hoop skirt.
./data/synthetic/synthetic_data_b/MNIST_Syn/130.jpeg,a photo of a missile.
./data/synthetic/synthetic_data_b/MNIST_Syn/131.jpeg,a photo of a German Shorthaired Pointer.
./data/synthetic/synthetic_data_b/MNIST_Syn/132.jpeg,a photo of a Bloodhound.
./data/synthetic/synthetic_data_b/MNIST_Syn/133.jpeg,a photo of a mountain bike.
./data/synthetic/synthetic_data_b/MNIST_Syn/134.jpeg,a photo of a iPod.
./data/synthetic/synthetic_data_b/MNIST_Syn/135.jpeg,a photo of a limousine.
./data/synthetic/synthetic_data_b/MNIST_Syn/136.jpeg,a photo of a shipwreck.
./data/synthetic/synthetic_data_b/MNIST_Syn/137.jpeg,"a photo of a fish and chips, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/138.jpeg,a photo of a tripod.
./data/synthetic/synthetic_data_b/MNIST_Syn/139.jpeg,a photo of a pig.
./data/synthetic/synthetic_data_b/MNIST_Syn/140.jpeg,a photo of a wok.
./data/synthetic/synthetic_data_b/MNIST_Syn/141.jpeg,a photo of a piggy bank.
./data/synthetic/synthetic_data_b/MNIST_Syn/142.jpeg,a photo of a yurt.
./data/synthetic/synthetic_data_b/MNIST_Syn/143.jpeg,a photo of a partridge.
./data/synthetic/synthetic_data_b/MNIST_Syn/144.jpeg,a photo of a ping-pong ball.
./data/synthetic/synthetic_data_b/MNIST_Syn/145.jpeg,"a photo of a macarons, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/146.jpeg,a photo of a volleyball.
./data/synthetic/synthetic_data_b/MNIST_Syn/147.jpeg,a photo of a fountain.
./data/synthetic/synthetic_data_b/MNIST_Syn/148.jpeg,a photo of a chambered nautilus.
./data/synthetic/synthetic_data_b/MNIST_Syn/149.jpeg,a photo of a Maltese.
./data/synthetic/synthetic_data_b/MNIST_Syn/150.jpeg,a photo of a couch.
./data/synthetic/synthetic_data_b/MNIST_Syn/151.jpeg,a photo of a missile.
./data/synthetic/synthetic_data_b/MNIST_Syn/152.jpeg,"a photo of a Cadillac CTS-V Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/153.jpeg,a photo of a starfish.
./data/synthetic/synthetic_data_b/MNIST_Syn/154.jpeg,a photo of a Indian cobra.
./data/synthetic/synthetic_data_b/MNIST_Syn/155.jpeg,a photo of a tiger.
./data/synthetic/synthetic_data_b/MNIST_Syn/156.jpeg,"a photo of a greek salad, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/157.jpeg,a photo of a washing machine.
./data/synthetic/synthetic_data_b/MNIST_Syn/158.jpeg,a photo of a scorpion.
./data/synthetic/synthetic_data_b/MNIST_Syn/159.jpeg,a photo of a Samoyed.
./data/synthetic/synthetic_data_b/MNIST_Syn/160.jpeg,a photo of a American coot.
./data/synthetic/synthetic_data_b/MNIST_Syn/161.jpeg,a photo of a castle.
./data/synthetic/synthetic_data_b/MNIST_Syn/162.jpeg,a photo of a quilt.
./data/synthetic/synthetic_data_b/MNIST_Syn/163.jpeg,a photo of a prayer rug.
./data/synthetic/synthetic_data_b/MNIST_Syn/164.jpeg,a photo of a screwdriver.
./data/synthetic/synthetic_data_b/MNIST_Syn/165.jpeg,"a photo of a Mercedes-Benz C-Class Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/166.jpeg,a photo of a Saharan horned viper.
./data/synthetic/synthetic_data_b/MNIST_Syn/167.jpeg,"a photo of a fried calamari, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/168.jpeg,a photo of a cockroach.
./data/synthetic/synthetic_data_b/MNIST_Syn/169.jpeg,a photo of a dust jacket.
./data/synthetic/synthetic_data_b/MNIST_Syn/170.jpeg,a photo of a reflex camera.
./data/synthetic/synthetic_data_b/MNIST_Syn/171.jpeg,a photo of a remote control.
./data/synthetic/synthetic_data_b/MNIST_Syn/172.jpeg,a photo of a wok.
./data/synthetic/synthetic_data_b/MNIST_Syn/173.jpeg,a photo of a Papillon.
./data/synthetic/synthetic_data_b/MNIST_Syn/174.jpeg,"a photo of a Rolls-Royce Ghost Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/175.jpeg,a photo of a tabby cat.
./data/synthetic/synthetic_data_b/MNIST_Syn/176.jpeg,"a photo of a Dodge Caravan Minivan 1997, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/177.jpeg,a photo of a race car.
./data/synthetic/synthetic_data_b/MNIST_Syn/178.jpeg,a photo of a spider web.
./data/synthetic/synthetic_data_b/MNIST_Syn/179.jpeg,a photo of a mask.
./data/synthetic/synthetic_data_b/MNIST_Syn/180.jpeg,a photo of a gas mask or respirator.
./data/synthetic/synthetic_data_b/MNIST_Syn/181.jpeg,a photo of a convertible.
./data/synthetic/synthetic_data_b/MNIST_Syn/182.jpeg,a photo of a Border Collie.
./data/synthetic/synthetic_data_b/MNIST_Syn/183.jpeg,a photo of a ring-necked snake.
./data/synthetic/synthetic_data_b/MNIST_Syn/184.jpeg,a photo of a Geoffroy's spider monkey.
./data/synthetic/synthetic_data_b/MNIST_Syn/185.jpeg,"a photo of a Audi S4 Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/186.jpeg,"a photo of a Chevrolet Impala Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/187.jpeg,a photo of a shovel.
./data/synthetic/synthetic_data_b/MNIST_Syn/188.jpeg,"a photo of a Lamborghini Aventador Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/189.jpeg,a photo of a Entlebucher Sennenhund.
./data/synthetic/synthetic_data_b/MNIST_Syn/190.jpeg,a photo of a dock.
./data/synthetic/synthetic_data_b/MNIST_Syn/191.jpeg,a photo of a dishcloth.
./data/synthetic/synthetic_data_b/MNIST_Syn/192.jpeg,a photo of a shipwreck.
./data/synthetic/synthetic_data_b/MNIST_Syn/193.jpeg,a photo of a military hat (bearskin or shako).
./data/synthetic/synthetic_data_b/MNIST_Syn/194.jpeg,"a photo of a hummus, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/195.jpeg,a photo of a hair clip.
./data/synthetic/synthetic_data_b/MNIST_Syn/196.jpeg,"a photo of a Acura Integra Type R 2001, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/197.jpeg,a photo of a analog clock.
./data/synthetic/synthetic_data_b/MNIST_Syn/198.jpeg,a photo of a Dalmatian.
./data/synthetic/synthetic_data_b/MNIST_Syn/199.jpeg,a photo of a red fox.
./data/synthetic/synthetic_data_b/MNIST_Syn/200.jpeg,a photo of a Chihuahua.
./data/synthetic/synthetic_data_b/MNIST_Syn/201.jpeg,a photo of a consomme.
./data/synthetic/synthetic_data_b/MNIST_Syn/202.jpeg,a photo of a gazelle.
./data/synthetic/synthetic_data_b/MNIST_Syn/203.jpeg,a photo of a wool.
./data/synthetic/synthetic_data_b/MNIST_Syn/204.jpeg,a photo of a Staffordshire Bull Terrier.
./data/synthetic/synthetic_data_b/MNIST_Syn/205.jpeg,a photo of a minibus.
./data/synthetic/synthetic_data_b/MNIST_Syn/206.jpeg,a photo of a perfume.
./data/synthetic/synthetic_data_b/MNIST_Syn/207.jpeg,a photo of a great egret.
./data/synthetic/synthetic_data_b/MNIST_Syn/208.jpeg,"a photo of a Honda Odyssey Minivan 2007, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/209.jpeg,"a photo of a Ford Ranger SuperCab 2011, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/210.jpeg,a photo of a harp.
./data/synthetic/synthetic_data_b/MNIST_Syn/211.jpeg,a photo of a kimono.
./data/synthetic/synthetic_data_b/MNIST_Syn/212.jpeg,a photo of a ringlet butterfly.
./data/synthetic/synthetic_data_b/MNIST_Syn/213.jpeg,a photo of a weasel.
./data/synthetic/synthetic_data_b/MNIST_Syn/214.jpeg,a photo of a power drill.
./data/synthetic/synthetic_data_b/MNIST_Syn/215.jpeg,"a photo of a Bentley Continental GT Coupe 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/216.jpeg,a photo of a bra.
./data/synthetic/synthetic_data_b/MNIST_Syn/217.jpeg,a photo of a husky.
./data/synthetic/synthetic_data_b/MNIST_Syn/218.jpeg,a photo of a apron.
./data/synthetic/synthetic_data_b/MNIST_Syn/219.jpeg,a photo of a Siamese cat.
./data/synthetic/synthetic_data_b/MNIST_Syn/220.jpeg,a photo of a catamaran.
./data/synthetic/synthetic_data_b/MNIST_Syn/221.jpeg,"a photo of a Audi RS 4 Convertible 2008, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/222.jpeg,a photo of a ring-necked snake.
./data/synthetic/synthetic_data_b/MNIST_Syn/223.jpeg,a photo of a potter's wheel.
./data/synthetic/synthetic_data_b/MNIST_Syn/224.jpeg,"a photo of a Hyundai Elantra Sedan 2007, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/225.jpeg,"a photo of a Porsche Panamera Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/226.jpeg,a photo of a radio telescope.
./data/synthetic/synthetic_data_b/MNIST_Syn/227.jpeg,a photo of a pomegranate.
./data/synthetic/synthetic_data_b/MNIST_Syn/228.jpeg,"a photo of a Hyundai Veloster Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/229.jpeg,a photo of a Toy Poodle.
./data/synthetic/synthetic_data_b/MNIST_Syn/230.jpeg,"a photo of a hummus, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/231.jpeg,a photo of a Saluki.
./data/synthetic/synthetic_data_b/MNIST_Syn/232.jpeg,a photo of a crane bird.
./data/synthetic/synthetic_data_b/MNIST_Syn/233.jpeg,a photo of a loupe magnifying glass.
./data/synthetic/synthetic_data_b/MNIST_Syn/234.jpeg,a photo of a spider web.
./data/synthetic/synthetic_data_b/MNIST_Syn/235.jpeg,a photo of a volcano.
./data/synthetic/synthetic_data_b/MNIST_Syn/236.jpeg,"a photo of a Chrysler Sebring Convertible 2010, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/237.jpeg,a photo of a sweatshirt.
./data/synthetic/synthetic_data_b/MNIST_Syn/238.jpeg,a photo of a sunscreen.
./data/synthetic/synthetic_data_b/MNIST_Syn/239.jpeg,"a photo of a Scion xD Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/240.jpeg,a photo of a Chihuahua.
./data/synthetic/synthetic_data_b/MNIST_Syn/241.jpeg,a photo of a Newfoundland dog.
./data/synthetic/synthetic_data_b/MNIST_Syn/242.jpeg,a photo of a megalith.
./data/synthetic/synthetic_data_b/MNIST_Syn/243.jpeg,a photo of a Chihuahua.
./data/synthetic/synthetic_data_b/MNIST_Syn/244.jpeg,a photo of a dust jacket.
./data/synthetic/synthetic_data_b/MNIST_Syn/245.jpeg,a photo of a banana.
./data/synthetic/synthetic_data_b/MNIST_Syn/246.jpeg,"a photo of a Chevrolet HHR SS 2010, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/247.jpeg,a photo of a railroad car.
./data/synthetic/synthetic_data_b/MNIST_Syn/248.jpeg,a photo of a brussels griffon.
./data/synthetic/synthetic_data_b/MNIST_Syn/249.jpeg,"a photo of a Hyundai Veloster Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/250.jpeg,"a photo of a bibimbap, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/251.jpeg,a photo of a baboon.
./data/synthetic/synthetic_data_b/MNIST_Syn/252.jpeg,a photo of a Cardigan Welsh Corgi.
./data/synthetic/synthetic_data_b/MNIST_Syn/253.jpeg,a photo of a vending machine.
./data/synthetic/synthetic_data_b/MNIST_Syn/254.jpeg,"a photo of a BMW 3 Series Wagon 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/255.jpeg,a photo of a snail.
./data/synthetic/synthetic_data_b/MNIST_Syn/256.jpeg,a photo of a pug.
./data/synthetic/synthetic_data_b/MNIST_Syn/257.jpeg,"a photo of a Chevrolet Tahoe Hybrid SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/258.jpeg,a photo of a stick insect.
./data/synthetic/synthetic_data_b/MNIST_Syn/259.jpeg,a photo of a lens cap.
./data/synthetic/synthetic_data_b/MNIST_Syn/260.jpeg,a photo of a beaver.
./data/synthetic/synthetic_data_b/MNIST_Syn/261.jpeg,a photo of a hare.
./data/synthetic/synthetic_data_b/MNIST_Syn/262.jpeg,a photo of a mobile home.
./data/synthetic/synthetic_data_b/MNIST_Syn/263.jpeg,a photo of a breastplate.
./data/synthetic/synthetic_data_b/MNIST_Syn/264.jpeg,a photo of a pedestal.
./data/synthetic/synthetic_data_b/MNIST_Syn/265.jpeg,"a photo of a Chevrolet Sonic Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/266.jpeg,a photo of a radiator grille.
./data/synthetic/synthetic_data_b/MNIST_Syn/267.jpeg,a photo of a Basset Hound.
./data/synthetic/synthetic_data_b/MNIST_Syn/268.jpeg,a photo of a cornet.
./data/synthetic/synthetic_data_b/MNIST_Syn/269.jpeg,a photo of a acoustic guitar.
./data/synthetic/synthetic_data_b/MNIST_Syn/270.jpeg,"a photo of a Honda Accord Sedan 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/271.jpeg,a photo of a fountain.
./data/synthetic/synthetic_data_b/MNIST_Syn/272.jpeg,a photo of a Newfoundland dog.
./data/synthetic/synthetic_data_b/MNIST_Syn/273.jpeg,"a photo of a risotto, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/274.jpeg,a photo of a laptop computer.
./data/synthetic/synthetic_data_b/MNIST_Syn/275.jpeg,"a photo of a macaroni and cheese, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/276.jpeg,"a photo of a Dodge Challenger SRT8 2011, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/277.jpeg,a photo of a Airedale Terrier.
./data/synthetic/synthetic_data_b/MNIST_Syn/278.jpeg,"a photo of a BMW 3 Series Wagon 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/279.jpeg,a photo of a ox.
./data/synthetic/synthetic_data_b/MNIST_Syn/280.jpeg,"a photo of a cheese plate, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/281.jpeg,"a photo of a Volkswagen Golf Hatchback 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/282.jpeg,a photo of a praying mantis.
./data/synthetic/synthetic_data_b/MNIST_Syn/283.jpeg,a photo of a Alpine ibex.
./data/synthetic/synthetic_data_b/MNIST_Syn/284.jpeg,"a photo of a ravioli, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/285.jpeg,"a photo of a fried calamari, a type of food."
./data/synthetic/synthetic_data_b/MNIST_Syn/286.jpeg,a photo of a oxygen mask.
./data/synthetic/synthetic_data_b/MNIST_Syn/287.jpeg,"a photo of a Land Rover LR2 SUV 2012, a type of car."
./data/synthetic/synthetic_data_b/MNIST_Syn/288.jpeg,a photo of a peafowl.
./data/synthetic/synthetic_data_b/MNIST_Syn/289.jpeg,a photo of a water snake.
./data/synthetic/synthetic_data_b/MNIST_Syn/290.jpeg,a photo of a Treeing Walker Coonhound.
./data/synthetic/synthetic_data_b/MNIST_Syn/291.jpeg,a photo of a hornbill.
